ID,District,Block,CultLand,CropCultLand,LandPreparationMethod,CropTillageDate,CropTillageDepth,CropEstMethod,RcNursEstDate,SeedingSowingTransplanting,SeedlingsPerPit,NursDetFactor,TransDetFactor,TransplantingIrrigationHours,TransplantingIrrigationSource,TransplantingIrrigationPowerSource,TransIrriCost,StandingWater,OrgFertilizers,Ganaura,CropOrgFYM,PCropSolidOrgFertAppMethod,NoFertilizerAppln,CropbasalFerts,BasalDAP,BasalUrea,MineralFertAppMethod,FirstTopDressFert,1tdUrea,1appDaysUrea,2tdUrea,2appDaysUrea,MineralFertAppMethod,Harv_method,Harv_date,Harv_hand_rent,Threshing_date,Threshing_method,Residue_length,Residue_perc,Stubble_use,Acre,Yield
ID_2CNQZRN8K9RM,Vaishali,Mahua,10,6,FourWheelTracRotavator TractorPlough,2022-06-26,4,Manual_PuddledRandom,2022-06-02,2022-07-08,2.0,CalendarDate IrrigWaterAvailability,CalendarDate SeedlingAge RainArrival LaborAvailability IrrigWaterAvailability,1.0,Boring,Electric,230.0,2.0,FYM,,2.0,SoilApplied,3,DAP,9.0,,Broadcasting,Urea,9.0,24.0,6.0,65.0,Broadcasting,hand,2022-11-04,600.0,2022-11-19,machine,30,10,plowed_in_soil,0.1363636363636364,240
ID_GYCK3VPXSYEJ,Vaishali,Mahua,3,3,TractorPlough FourWheelTracRotavator,2022-06-26,4,Manual_PuddledRandom,2022-06-26,2022-07-24,1.0,CalendarDate SeedAvailability IrrigWaterAvailability,CalendarDate IrrigWaterAvailability RainArrival,2.0,Boring,Electric,300.0,1.0,FYM,,1.0,SoilApplied,2,Urea DAP,6.0,6.0,SoilApplied,Urea,6.0,23.0,,,Broadcasting,hand,2022-11-03,600.0,2022-11-13,hand,30,10,plowed_in_soil,0.1363636363636364,275
ID_9JQNXV08XG0J,Nalanda,Rajgir,42,42,TractorPlough,2022-06-13,4,LineSowingAfterTillage,2022-06-20,2022-07-15,,,,5.0,Canal,Electric,,4.0,,,,,2,DAP Urea,15.0,8.0,Broadcasting,Urea,15.0,37.0,,,Broadcasting,machine,2022-11-25,,2022-11-26,hand,28,40,plowed_in_soil,0.25,440
ID_G7ECFLG7GVUX,Jamui,Jamui,30,26,WetTillagePuddling TractorPlough BullockPlough,2022-07-08,4,Manual_PuddledRandom,2022-07-20,2022-08-17,4.0,CalendarDate,CalendarDate,5.0,Boring,Electric,500.0,1.0,Ganaura,5.0,,Broadcasting,2,DAP Urea,14.0,14.0,Broadcasting,Urea,7.0,7.0,,,Broadcasting,hand,2022-11-17,500.0,2023-01-27,machine,26,10,plowed_in_soil,0.2727272727272727,480
ID_DPIFMGKTRC6G,Jamui,Jamui,100,100,TractorPlough BullockPlough,2022-07-22,4,Manual_PuddledRandom,2022-06-17,2022-07-24,3.0,CalendarDate IrrigWaterAvailability,CalendarDate RainArrival,5.0,Boring,Diesel,1000.0,4.0,,,,,3,,,,Broadcasting,DAP Urea,2.0,30.0,1.0,60.0,Broadcasting,hand,2022-11-30,90.0,2023-02-03,hand,29,10,plowed_in_soil,0.4545454545454545,750
ID_U41RWXP6L5CC,Vaishali,Mahua,2,2,WetTillagePuddling TractorPlough FourWheelTracRotavator,2022-07-15,5,Manual_PuddledRandom,2022-07-17,2022-08-12,1.0,IrrigWaterAvailability,IrrigWaterAvailability RainArrival,2.0,Boring,Diesel,300.0,3.0,,,,,3,DAP,5.0,,SoilApplied,Urea,4.0,40.0,4.0,70.0,Broadcasting,hand,2022-10-07,400.0,2023-02-15,hand,30,10,plowed_in_soil,0.09090909090909091,1500
ID_LREO0SFN5ZEQ,Nalanda,Rajgir,70,70,FourWheelTracRotavator,2022-06-18,4,LineSowingAfterTillage,2022-06-22,2022-07-19,,,,4.0,Canal,Electric,,4.0,,,,,2,DAP Urea,14.0,7.0,Broadcasting,Urea,14.0,38.0,,,Broadcasting,machine,2022-12-04,,2022-12-04,hand,27,40,plowed_in_soil,0.21875,350
ID_6EQAAPY96W6J,Jamui,Khaira,16,12,TractorPlough,2022-07-23,4,Manual_PuddledLine,2022-06-29,2022-07-28,1.0,LabourAvailability,SeedlingAge RainArrival IrrigWaterAvailability LaborAvailability,2.0,Boring,Electric,2.0,2.0,FYM,,2.0,SoilApplied,3,DAP,6.0,,Broadcasting,Urea,6.0,25.0,6.0,65.0,Broadcasting,hand,2022-12-01,800.0,2022-12-23,hand,22,10,plowed_in_soil,0.4090909090909091,1000
ID_G2QMT7E4GFG8,Gaya,Wazirganj,16,9,WetTillagePuddling FourWheelTracRotavator,2022-06-27,4,Manual_PuddledRandom,2022-06-22,2022-07-24,2.0,PreMonsoonShowers,SeedlingAge,4.0,Boring,Electric,98.0,5.0,Ganaura,3.0,,SoilApplied,2,Urea DAP,3.0,3.0,Broadcasting,Urea,3.0,25.0,,,Broadcasting,hand,2022-10-27,200.0,2022-11-23,machine,25,10,plowed_in_soil,0.1111111111111111,250
ID_N3TCV29UAQE8,Nalanda,Rajgir,100,100,WetTillagePuddling TractorPlough FourWheelTracRotavator,2022-07-14,6,Manual_PuddledRandom,2022-06-27,2022-07-15,2.0,CalendarDate PreMonsoonShowers IrrigWaterAvailability LabourAvailability SeedAvailability,CalendarDate SeedlingAge RainArrival IrrigWaterAvailability LaborAvailability,5.0,Boring,Electric,84.0,4.0,Ganaura,3.0,,SoilApplied,2,DAP,10.0,,SoilApplied,DAP Urea,20.0,20.0,,,Broadcasting,hand,2022-12-07,600.0,2023-01-28,machine,25,10,plowed_in_soil,0.3125,1100
ID_4D9EEBU9SX5H,Nalanda,Noorsarai,70,70,TractorPlough FourWheelTracRotavator,2022-07-08,4,Manual_PuddledRandom,2022-06-22,2022-07-12,1.0,CalendarDate IrrigWaterAvailability SeedAvailability,CalendarDate SeedlingAge IrrigWaterAvailability,4.0,Boring,Electric,200.0,5.0,,,,,2,Urea,,10.0,Broadcasting,Urea DAP,20.0,33.0,,,Broadcasting,hand,2022-11-04,500.0,2023-01-07,machine,25,10,plowed_in_soil,0.3125,600
ID_TQHPHMHF27O2,Nalanda,Rajgir,32,32,TractorPlough FourWheelTracRotavator,2022-07-11,5,Manual_PuddledRandom,2022-06-19,2022-07-13,1.0,CalendarDate PreMonsoonShowers LabourAvailability SeedAvailability IrrigWaterAvailability,CalendarDate SeedlingAge RainArrival IrrigWaterAvailability LaborAvailability,4.0,Boring,Electric,200.0,5.0,Ganaura,12.0,,SoilApplied,2,DAP,12.0,,Broadcasting,Urea,12.0,23.0,,,Broadcasting,hand,2022-12-10,560.0,2023-02-20,machine,25,10,plowed_in_soil,0.25,560
ID_K8FZ2FQDBZY9,Jamui,Khaira,25,23,TractorPlough,2022-07-24,5,Manual_PuddledLine,2022-07-08,2022-08-01,1.0,CalendarDate SeedAvailability,CalendarDate SeedlingAge IrrigWaterAvailability LaborAvailability,2.0,Canal,,,4.0,Ganaura,1.0,,SoilApplied,3,DAP,6.0,,Broadcasting,Urea,6.0,22.0,6.0,55.0,Broadcasting,hand,2022-11-04,200.0,2022-12-20,machine,28,10,plowed_in_soil,0.1818181818181818,360
ID_AOWNOGY6KISU,Jamui,Khaira,12,12,TractorPlough,2022-07-21,5,Manual_PuddledRandom,2022-07-07,2022-07-28,5.0,CalendarDate SeedAvailability,CalendarDate SeedlingAge RainArrival LaborAvailability,1.0,Canal,,,4.0,,,,,3,Urea,,6.0,Broadcasting,Urea,4.0,22.0,6.0,68.0,Broadcasting,hand,2022-11-05,200.0,2022-12-22,machine,28,10,plowed_in_soil,0.1363636363636364,270
ID_FAZ9LPZVJLJB,Vaishali,Mahua,9,3,TractorPlough FourWheelTracRotavator,2022-06-25,4,Manual_PuddledRandom,2022-06-25,2022-07-31,2.0,CalendarDate IrrigWaterAvailability PreMonsoonShowers,CalendarDate SeedlingAge,3.0,Boring,Electric,430.0,1.0,Ganaura,1.0,,SoilApplied,3,DAP,9.0,,Broadcasting,Urea,9.0,20.0,6.0,65.0,Broadcasting,hand,2022-11-05,600.0,2022-11-20,hand,30,10,plowed_in_soil,0.1363636363636364,210
ID_AUFLABU33PYZ,Vaishali,Mahua,10,10,WetTillagePuddling TractorPlough FourWheelTracRotavator,2022-07-11,5,Manual_PuddledRandom,2022-07-13,2022-08-08,1.0,IrrigWaterAvailability,IrrigWaterAvailability,4.0,Boring,Electric,600.0,2.0,VermiCompost,,,SoilApplied,3,NPK,,,SoilApplied,Urea,8.0,42.0,8.0,72.0,Broadcasting,hand,2022-11-16,800.0,2022-11-23,hand,30,10,plowed_in_soil,0.1818181818181818,400
ID_OE19EUBQGWK9,Nalanda,Rajgir,100,100,WetTillagePuddling TractorPlough FourWheelTracRotavator,2022-07-15,6,Manual_PuddledRandom,2022-06-23,2022-07-16,2.0,CalendarDate PreMonsoonShowers IrrigWaterAvailability LabourAvailability SeedAvailability,CalendarDate SeedlingAge RainArrival IrrigWaterAvailability LaborAvailability,5.0,Boring,Electric,240.0,4.0,Ganaura,3.0,,SoilApplied,2,DAP Urea,10.0,20.0,Broadcasting,DAP Urea,20.0,20.0,,,Broadcasting,hand,2022-12-05,600.0,2023-01-04,machine,13,10,plowed_in_soil,0.3125,1300
ID_8OHA4VCF2GWV,Vaishali,Mahua,15,10,BullockPlough FourWheelTracRotavator TractorPlough WetTillagePuddling,2022-06-28,6,Manual_PuddledRandom,2022-06-10,2022-07-15,2.0,CalendarDate IrrigWaterAvailability LabourAvailability PreMonsoonShowers,CalendarDate SeedlingAge IrrigWaterAvailability RainArrival,2.0,Boring,Diesel,,2.0,,,,,1,DAP NPK Urea,20.0,20.0,SoilApplied,,,,,,,hand,2022-10-20,500.0,2022-10-30,hand,30,10,plowed_in_soil,0.1818181818181818,450
ID_FX2UFYYDK0VC,Gaya,Gurua,30,30,TractorPlough FourWheelTracRotavator,2022-07-04,6,Manual_PuddledRandom,2022-07-04,2022-07-30,2.0,CalendarDate PreMonsoonShowers IrrigWaterAvailability LabourAvailability SeedAvailability,CalendarDate SeedlingAge RainArrival IrrigWaterAvailability LaborAvailability,,Canal,,,,Ganaura,2.0,,SoilApplied,2,DAP,20.0,,SoilApplied,Urea,20.0,45.0,,,Broadcasting,hand,2022-12-01,600.0,2022-12-23,hand,25,10,plowed_in_soil,0.3703703703703703,890
ID_FTCLUK815GGN,Gaya,Gurua,30,30,TractorPlough FourWheelTracRotavator,2022-07-17,7,Manual_PuddledRandom,2022-06-23,2022-07-27,3.0,CalendarDate IrrigWaterAvailability SeedAvailability,CalendarDate SeedlingAge RainArrival IrrigWaterAvailability LaborAvailability,4.0,Boring,Electric,,2.0,Ganaura,1.0,,SoilApplied,3,DAP,12.0,,Broadcasting,Urea,9.0,22.0,6.0,,Broadcasting,hand,2022-11-20,120.0,2022-12-31,machine,30,10,plowed_in_soil,0.2222222222222222,492
ID_QGSVIOMMP1Q4,Jamui,Jamui,5,5,TractorPlough BullockPlough,2022-07-02,4,Manual_PuddledRandom,2022-06-21,2022-07-29,4.0,CalendarDate IrrigWaterAvailability,CalendarDate SeedlingAge,2.0,Boring,Electric,500.0,3.0,Ganaura,2.0,,Broadcasting,2,,,,Broadcasting,DAP Urea,2.0,1.0,,,Broadcasting,hand,2022-11-30,90.0,2023-02-23,hand,28,10,plowed_in_soil,0.2272727272727273,350
ID_7MUZGBYRDAPL,Nalanda,Rajgir,30,22,TractorPlough FourWheelTracRotavator,2022-07-25,6,LineSowingAfterTillage,2022-06-05,2022-07-28,,,,,,,,4.0,Ganaura,15.0,,SoilApplied,2,DAP,12.0,,Broadcasting,Urea,16.0,35.0,,,Broadcasting,hand,2022-11-19,560.0,2023-02-04,machine,22,10,plowed_in_soil,0.25,560
ID_CZ4TXCN2XJ15,Jamui,Khaira,18,18,TractorPlough,2022-07-24,3,Manual_PuddledRandom,2022-06-29,2022-07-30,3.0,SeedAvailability IrrigWaterAvailability,IrrigWaterAvailability RainArrival SeedlingAge,2.0,Boring,Electric,,9.0,,,,,1,DAP Urea,6.0,10.0,Broadcasting,,,,,,,hand,2022-11-10,100.0,2022-12-30,hand,26,10,plowed_in_soil,0.1818181818181818,300
ID_LDDOZXEIFRYR,Jamui,Jamui,25,20,WetTillagePuddling TractorPlough BullockPlough,2022-07-13,3,Manual_PuddledRandom,2022-07-14,2022-07-15,4.0,CalendarDate,CalendarDate,15.0,Boring,Electric,3000.0,1.0,Ganaura,4.0,,Broadcasting,2,DAP Urea,10.0,10.0,Broadcasting,DAP,,,,,Broadcasting,hand,2022-11-22,400.0,2023-01-18,machine,26,10,plowed_in_soil,0.2727272727272727,4800
ID_J1L8UYGOMI07,Jamui,Jamui,8,8,TractorPlough,2022-08-10,4,Manual_PuddledRandom,2022-07-14,2022-08-11,8.0,PreMonsoonShowers IrrigWaterAvailability,SeedlingAge RainArrival,4.0,Boring,Electric,400.0,2.0,,,,,2,DAP Urea,8.0,8.0,Broadcasting,Urea,8.0,30.0,,,Broadcasting,hand,2022-11-06,400.0,2022-12-28,machine,28,10,plowed_in_soil,0.1818181818181818,320
ID_82K0QNZFBI9Y,Nalanda,Noorsarai,35,30,TractorPlough,2022-07-02,5,Manual_PuddledRandom,2022-06-14,2022-07-03,1.0,IrrigWaterAvailability PreMonsoonShowers CalendarDate,IrrigWaterAvailability SeedlingAge CalendarDate,,,,,5.0,,,,,1,Urea,,20.0,Broadcasting,,,,,,,hand,2022-10-24,1000.0,2022-11-10,machine,25,10,plowed_in_soil,0.3125,600
ID_4UZ2UCFKNZC8,Vaishali,Chehrakala,20,10,WetTillagePuddling TractorPlough FourWheelTracRotavator,2022-07-22,4,Manual_PuddledRandom,2022-07-09,2022-08-04,1.0,CalendarDate PreMonsoonShowers IrrigWaterAvailability LabourAvailability SeedAvailability,CalendarDate SeedlingAge RainArrival LaborAvailability IrrigWaterAvailability,4.0,Boring,Electric,400.0,2.0,,,,,2,DAP,7.0,,Broadcasting,Urea,12.0,28.0,,,Broadcasting,hand,2022-11-05,600.0,2022-11-18,hand,30,10,plowed_in_soil,0.2272727272727273,450
ID_2X0KRDI6DFQC,Vaishali,Garoul,21,21,FourWheelTracRotavator,2022-07-15,6,Manual_PuddledLine,2022-06-09,2022-07-16,1.0,IrrigWaterAvailability,SeedlingAge,21.0,Pond,Electric,2100.0,1.0,FYM,,2000.0,SoilApplied,1,Urea,,42.0,Broadcasting,,,,,,,hand,2022-10-15,2000.0,2022-10-30,hand,22,10,plowed_in_soil,0.9545454545454546,1890
ID_LXGMMI7EI9Z7,Nalanda,Rajgir,30,30,TractorPlough FourWheelTracRotavator,2022-07-05,5,LineSowingAfterTillage,2022-06-17,2022-07-07,,,,5.0,Boring,Electric,250.0,11.0,,,,,2,DAP Urea,10.0,20.0,SoilApplied,Urea,10.0,25.0,,,RootApplication,hand,2022-11-14,900.0,2022-12-08,machine,25,10,plowed_in_soil,0.3125,600
ID_FMPURQUNGI04,Vaishali,Mahua,2,2,TractorPlough,2022-06-29,3,Manual_PuddledRandom,2022-07-04,2022-08-03,1.0,CalendarDate IrrigWaterAvailability SeedAvailability,CalendarDate IrrigWaterAvailability,45.0,Boring,Electric,200.0,2.0,FYM,,1.0,SoilApplied,2,Urea DAP,4.0,4.0,SoilApplied,Urea,4.0,25.0,,,Broadcasting,hand,2022-11-02,200.0,2022-11-12,hand,30,10,plowed_in_soil,0.09090909090909091,160
ID_N8ZHNO3WQYBT,Jamui,Khaira,20,20,TractorPlough,2022-07-23,5,Manual_PuddledRandom,2022-07-04,2022-07-28,3.0,CalendarDate IrrigWaterAvailability LabourAvailability SeedAvailability,CalendarDate SeedlingAge RainArrival IrrigWaterAvailability LaborAvailability,2.0,Canal,,,5.0,Ganaura,1.0,,SoilApplied,3,DAP,6.0,,Broadcasting,Urea,6.0,22.0,6.0,63.0,Broadcasting,hand,2022-11-10,150.0,2022-12-23,machine,25,10,plowed_in_soil,0.1818181818181818,240
ID_OS5Z4DAJFL71,Nalanda,Rajgir,20,20,TractorPlough FourWheelTracRotavator WetTillagePuddling,2022-07-17,6,LineSowingAfterTillage,2022-07-02,2022-07-21,,,,5.0,Boring,Electric,400.0,4.0,,,,,2,DAP Urea,16.0,32.0,Broadcasting,DAP Urea,32.0,25.0,,,Broadcasting,hand,2022-11-26,400.0,2022-12-11,machine,25,10,plowed_in_soil,0.5,680
ID_Y84SFD2C5ZUB,Vaishali,Chehrakala,12,4,FourWheelTracRotavator,2022-07-18,5,Manual_PuddledRandom,2022-07-10,2022-08-06,1.0,PreMonsoonShowers IrrigWaterAvailability,IrrigWaterAvailability LaborAvailability,2.0,Boring,Diesel,400.0,1.0,FYM,,1.0,SoilApplied,1,Urea,,5.0,Broadcasting,,,,,,,hand,2022-10-19,200.0,2022-10-28,machine,25,10,plowed_in_soil,0.09090909090909091,150
ID_5FTR1YXU4W2L,Nalanda,Rajgir,48,48,WetTillagePuddling TractorPlough,2022-07-05,5,Manual_PuddledRandom,2022-06-23,2022-07-08,2.0,CalendarDate PreMonsoonShowers IrrigWaterAvailability LabourAvailability SeedAvailability,CalendarDate SeedlingAge RainArrival IrrigWaterAvailability LaborAvailability,6.0,Boring,Electric,180.0,2.0,Ganaura,1.0,,SoilApplied,2,DAP Urea,9.0,5.0,Broadcasting,Urea,20.0,40.0,,,Broadcasting,hand,2022-11-22,1200.0,2022-12-29,machine,24,10,plowed_in_soil,0.375,755
ID_532TE3RO7ZSD,Jamui,Khaira,32,25,TractorPlough,2022-07-30,4,Manual_PuddledLine,2022-07-07,2022-08-04,1.0,LabourAvailability,SeedlingAge,5.0,Boring,Diesel,580.0,3.0,FYM,,3.0,SoilApplied,3,DAP,18.0,,Broadcasting,Urea,16.0,23.0,18.0,63.0,Broadcasting,hand,2022-12-01,1600.0,2023-01-19,hand,22,10,plowed_in_soil,0.7727272727272727,1800
ID_TMU61Y5M8A0X,Vaishali,Mahua,15,5,TractorPlough FourWheelTracRotavator,2022-06-09,5,Manual_PuddledRandom,2022-06-07,2022-07-18,2.0,CalendarDate PreMonsoonShowers IrrigWaterAvailability LabourAvailability SeedAvailability,SeedlingAge CalendarDate IrrigWaterAvailability LaborAvailability,1.0,Boring,Diesel,200.0,2.0,FYM,,1.0,Broadcasting,3,DAP,2.0,,Broadcasting,Urea,4.0,25.0,4.0,45.0,Broadcasting,hand,2022-10-13,400.0,2022-10-27,hand,30,10,plowed_in_soil,0.09090909090909091,4
ID_0QCJGORHI0UE,Gaya,Gurua,20,20,TractorPlough FourWheelTracRotavator,2022-07-18,8,Manual_PuddledRandom,2022-06-25,2022-08-01,3.0,CalendarDate IrrigWaterAvailability SeedAvailability,CalendarDate SeedlingAge RainArrival IrrigWaterAvailability LaborAvailability,4.0,Boring,Electric,80.0,2.0,,,,,3,DAP,10.0,,Broadcasting,Urea,10.0,22.0,5.0,6.0,Broadcasting,hand,2022-11-18,120.0,2022-12-30,machine,25,10,plowed_in_soil,0.1851851851851852,400
ID_EM14G0DMCFA2,Jamui,Khaira,13,10,TractorPlough,2022-07-22,4,Manual_PuddledLine,2022-07-01,2022-07-27,1.0,LabourAvailability,SeedlingAge RainArrival IrrigWaterAvailability LaborAvailability,2.0,Boring,Diesel,200.0,2.0,FYM,,2.0,SoilApplied,3,DAP,6.0,,SoilApplied,Urea,6.0,25.0,6.0,65.0,Broadcasting,hand,2022-12-01,500.0,2022-12-23,hand,22,10,plowed_in_soil,0.3181818181818182,600
ID_OEKATNUUEAUP,Vaishali,Mahua,10,8,WetTillagePuddling TractorPlough FourWheelTracRotavator BullockPlough,2022-07-17,4,Manual_PuddledRandom,2022-06-20,2022-07-20,2.0,CalendarDate LabourAvailability PreMonsoonShowers IrrigWaterAvailability,CalendarDate SeedlingAge RainArrival IrrigWaterAvailability,2.0,Boring,Diesel,,,,,,,2,DAP Urea,20.0,15.0,SoilApplied,Urea,15.0,25.0,,,SoilApplied,hand,2022-10-10,500.0,2022-10-25,hand,25,10,plowed_in_soil,0.1818181818181818,500
ID_QI5E53QVJ3HU,Vaishali,Garoul,6,6,FourWheelTracRotavator,2022-06-28,6,LineSowingAfterTillage,2022-06-28,2022-07-20,,,,5.0,Canal,Electric,300.0,2.0,,,,,2,Urea DAP,12.0,12.0,SoilApplied,DAP NPK,,,,,Broadcasting,hand,2022-10-13,200.0,2022-10-20,hand,22,10,plowed_in_soil,0.2727272727272727,540
ID_3GR2JLFDLQ6A,Jamui,Jamui,14,14,WetTillagePuddling TractorPlough BullockPlough,2022-08-07,4,Manual_PuddledRandom,2022-07-06,2022-08-13,4.0,CalendarDate,CalendarDate,10.0,Boring,Electric,2000.0,1.0,Ganaura,4.0,,Broadcasting,2,DAP Urea,10.0,10.0,Broadcasting,DAP,,,,,Broadcasting,hand,2022-11-23,200.0,2023-01-26,machine,26,10,plowed_in_soil,0.1818181818181818,320
ID_VOJ06C60XYMX,Jamui,Khaira,15,15,TractorPlough,2022-07-18,3,Manual_PuddledRandom,2022-06-29,2022-07-20,4.0,SeedAvailability IrrigWaterAvailability,LaborAvailability IrrigWaterAvailability RainArrival,3.0,Canal,,,13.0,FYM,,2.0,SoilApplied,1,DAP Urea,12.0,16.0,Broadcasting,,,,,,,hand,2022-11-24,100.0,2022-12-21,machine,25,10,plowed_in_soil,0.3636363636363636,650
ID_GTLGPQGLXKZ1,Nalanda,Rajgir,70,70,TractorPlough FourWheelTracRotavator,2022-07-07,5,LineSowingAfterTillage,2022-06-18,2022-07-08,,,,8.0,Boring,Electric,,12.0,,,,,2,DAP Urea,15.0,30.0,SoilApplied,Urea,15.0,25.0,,,SoilApplied,hand,2022-11-22,1200.0,2022-12-10,machine,27,10,plowed_in_soil,0.46875,800
ID_7XX1C6E8VT1B,Vaishali,Chehrakala,9,9,TractorPlough FourWheelTracRotavator,2022-07-15,7,Manual_PuddledRandom,2022-07-10,2022-08-05,1.0,LabourAvailability,RainArrival,2.0,Boring,Diesel,400.0,2.0,,,,,2,DAP Urea,4.0,4.0,Broadcasting,Urea DAP,5.0,6.0,,,Broadcasting,hand,2022-10-20,200.0,2022-10-28,hand,25,10,plowed_in_soil,0.09090909090909091,150
ID_460UID7IY22R,Jamui,Khaira,15,15,TractorPlough,2022-07-23,3,Manual_PuddledRandom,2022-06-28,2022-07-29,3.0,SeedAvailability IrrigWaterAvailability,IrrigWaterAvailability RainArrival SeedlingAge,2.0,Canal,,,9.0,,,,,1,DAP Urea,6.0,10.0,Broadcasting,,,,,,,hand,2022-11-12,100.0,2022-12-29,machine,26,10,plowed_in_soil,0.1818181818181818,300
ID_GCFLE0T3PU3Y,Jamui,Khaira,60,50,TractorPlough,2022-07-28,4,Manual_PuddledRandom,2022-07-05,2022-08-01,1.0,LabourAvailability,SeedlingAge CalendarDate RainArrival IrrigWaterAvailability LaborAvailability,5.0,Boring,Diesel,300.0,3.0,FYM,,2.0,SoilApplied,3,DAP,20.0,,Broadcasting,Urea,23.0,25.0,20.0,63.0,Broadcasting,hand,2022-12-01,2000.0,2022-12-22,hand,21,10,plowed_in_soil,1.0,2200
ID_F360Q0U3HLQS,Vaishali,Garoul,7,4,TractorPlough,2022-07-02,6,Manual_PuddledRandom,2022-06-14,2022-07-05,1.0,CalendarDate SeedAvailability,CalendarDate SeedlingAge IrrigWaterAvailability,2.0,Boring,Electric,200.0,3.0,FYM,,30.0,SoilApplied,3,DAP Other,8.0,,SoilApplied,Urea,4.0,30.0,4.0,50.0,Broadcasting,hand,2022-10-20,800.0,2022-11-02,hand,30,10,plowed_in_soil,0.1818181818181818,320
ID_5KG3WGTXNND5,Jamui,Khaira,32,25,TractorPlough,2022-06-27,4,Manual_PuddledLine,2022-07-06,2022-08-03,1.0,LabourAvailability,SeedlingAge RainArrival IrrigWaterAvailability LaborAvailability,3.0,Boring,Electric,350.0,3.0,FYM,,3.0,SoilApplied,3,DAP,13.0,,Broadcasting,Urea,15.0,23.0,15.0,63.0,Broadcasting,hand,2022-12-01,1200.0,2022-12-22,hand,22,10,plowed_in_soil,0.6818181818181818,1600
ID_ACMVRZODPH5G,Vaishali,Mahua,5,5,TractorPlough FourWheelTracRotavator,2022-06-25,4,Manual_PuddledRandom,2022-06-02,2022-07-09,2.0,CalendarDate IrrigWaterAvailability,CalendarDate SeedlingAge RainArrival IrrigWaterAvailability,,Boring,Diesel,100.0,1.0,,,,,3,DAP,3.0,,Broadcasting,Urea,3.0,25.0,2.0,63.0,Broadcasting,hand,2022-11-01,200.0,2022-11-15,hand,30,10,plowed_in_soil,0.04545454545454546,80
ID_164UJMO8FSOU,Jamui,Khaira,22,22,TractorPlough,2022-07-26,3,Manual_PuddledRandom,2022-06-28,2022-08-01,3.0,SeedAvailability IrrigWaterAvailability,IrrigWaterAvailability RainArrival SeedlingAge,2.0,Boring,Electric,,9.0,FYM,,2.0,Broadcasting,1,DAP Urea,10.0,13.0,Broadcasting,,,,,,,hand,2022-11-12,100.0,2022-12-27,machine,28,10,plowed_in_soil,0.2727272727272727,550
ID_XX0A20NEFQAE,Nalanda,Noorsarai,20,20,TractorPlough FourWheelTracRotavator,2022-07-25,3,Manual_PuddledRandom,2022-06-30,2022-07-30,1.0,CalendarDate IrrigWaterAvailability SeedAvailability,CalendarDate IrrigWaterAvailability,3.0,Boring,Electric,250.0,10.0,,,,,2,Urea,,15.0,Broadcasting,Urea,10.0,30.0,,,Broadcasting,hand,2022-10-13,500.0,2023-01-12,machine,22,10,plowed_in_soil,0.15625,300
ID_AGPWSOUMK23O,Gaya,Gurua,10,10,TractorPlough FourWheelTracRotavator,2022-06-26,6,Manual_PuddledRandom,2022-06-20,2022-08-12,2.0,IrrigWaterAvailability SeedAvailability,RainArrival SeedlingAge IrrigWaterAvailability LaborAvailability,5.0,Boring,Electric,100.0,3.0,FYM Ganaura,1.0,1.0,SoilApplied,2,DAP,5.0,,Broadcasting,Urea,5.0,45.0,,,Broadcasting,hand,2022-11-29,600.0,2022-12-27,machine,30,10,plowed_in_soil,0.1851851851851852,375
ID_AQ2LBN0XO2GE,Nalanda,Noorsarai,100,100,TractorPlough,2022-07-12,4,Manual_PuddledRandom,2022-06-13,2022-07-14,2.0,CalendarDate IrrigWaterAvailability SeedAvailability,SeedlingAge RainArrival IrrigWaterAvailability LaborAvailability,23.0,Boring,Electric,,2.0,,,,,2,DAP Urea,25.0,50.0,Broadcasting,Urea,50.0,28.0,,,Broadcasting,machine,2022-12-02,,2022-12-03,machine,25,40,burned,0.78125,1100
ID_XTRH7JVSPUP5,Jamui,Jamui,40,40,TractorPlough BullockPlough,2022-07-30,4,Manual_PuddledRandom,2022-06-20,2022-08-03,4.0,CalendarDate IrrigWaterAvailability,CalendarDate SeedlingAge,5.0,Boring,Electric,1000.0,3.0,,,,,3,,,,Broadcasting,Urea DAP,2.0,30.0,2.0,60.0,Broadcasting,hand,2022-12-02,90.0,2023-01-10,hand,3,10,plowed_in_soil,0.4545454545454545,7
ID_9ME5C2MQK809,Jamui,Jamui,25,25,WetTillagePuddling TractorPlough BullockPlough,2022-07-03,4,Manual_PuddledRandom,2022-06-22,2022-08-02,3.0,CalendarDate,CalendarDate,4.0,Boring,Electric,400.0,1.0,Ganaura,4.0,,Broadcasting,2,DAP Urea,18.0,18.0,Broadcasting,Urea,9.0,9.0,,,Broadcasting,hand,2022-11-16,250.0,2023-01-11,machine,27,10,plowed_in_soil,0.2272727272727273,400
ID_20N5V4NRA585,Jamui,Khaira,28,20,TractorPlough,2022-07-24,4,Manual_PuddledLine,2022-07-06,2022-07-30,1.0,LabourAvailability,SeedlingAge RainArrival IrrigWaterAvailability LaborAvailability,3.0,Boring,Diesel,250.0,2.0,FYM,,3.0,SoilApplied,3,DAP,13.0,,Broadcasting,Urea,12.0,25.0,12.0,65.0,Broadcasting,hand,2022-12-01,1200.0,2023-03-04,hand,21,10,plowed_in_soil,0.6818181818181818,1600
