District,Block,CultLand,CropCultLand,CropTillageDate,CropTillageDepth,CropEstMethod,RcNursEstDate,SeedingSowingTransplanting,SeedlingsPerPit,TransplantingIrrigationHours,TransplantingIrrigationSource,TransplantingIrrigationPowerSource,TransIrriCost,StandingWater,Ganaura,CropOrgFYM,PCropSolidOrgFertAppMethod,NoFertilizerAppln,BasalDAP,BasalUrea,MineralFertAppMethod,1tdUrea,1appDaysUrea,2tdUrea,2appDaysUrea,MineralFertAppMethod.1,Harv_method,Harv_date,Harv_hand_rent,Threshing_date,Threshing_method,Residue_length,Residue_perc,Stubble_use,Acre,LandPreparationMethodFourWheelTracRotavator,LandPreparationMethodOther,LandPreparationMethodTractorPlough,LandPreparationMethodWetTillagePuddling,NursDetFactorIrrigWaterAvailability,NursDetFactorLabourAvailability,NursDetFactorPreMonsoonShowers,NursDetFactorSeedAvailability,TransDetFactorIrrigWaterAvailability,TransDetFactorLaborAvailability,TransDetFactorRainArrival,TransDetFactorSeedlingAge,OrgFertilizersGanaura,OrgFertilizersGhanajeevamrit,OrgFertilizersPoultryManure,OrgFertilizersPranamrit,OrgFertilizersVermiCompost,CropbasalFertsNPK,CropbasalFertsNPKS,CropbasalFertsOther,CropbasalFertsSSP,CropbasalFertsUrea,FirstTopDressFertNPKS,FirstTopDressFertOther,FirstTopDressFertSSP,FirstTopDressFertUrea,Yield
Jamui,Khaira,55,33,2022-07-25,4,Manual_PuddledLine,2022-07-10,2022-08-01,1.0,4.0,Boring,Diesel,450.0,3.0,,3.0,SoilApplied,3,21.0,,Broadcasting,15.0,25.0,15.0,68.0,Broadcasting,hand,2022-12-01,1600.0,2022-12-28,hand,23,10,plowed_in_soil,0.9545454545454546,False,False,True,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2200
Nalanda,Noorsarai,70,70,2022-07-08,4,Manual_PuddledRandom,2022-06-21,2022-07-14,2.0,6.0,Boring,Electric,320.0,4.0,,,,2,,16.0,Broadcasting,32.0,31.0,,,Broadcasting,hand,2022-10-27,800.0,2023-01-24,machine,23,10,plowed_in_soil,0.5,True,False,True,False,True,False,False,True,True,False,False,True,,,,,,False,False,False,False,True,False,False,False,True,1200
Nalanda,Rajgir,50,50,2022-06-06,5,Manual_PuddledRandom,2022-06-20,2022-07-09,2.0,5.0,Boring,Electric,150.0,5.0,1.0,,SoilApplied,2,15.0,5.0,Broadcasting,15.0,45.0,,,Broadcasting,hand,2022-11-25,900.0,2022-12-28,machine,23,10,plowed_in_soil,0.3125,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,655
Vaishali,Chehrakala,25,25,2022-07-16,5,Manual_PuddledRandom,2022-07-01,2022-07-18,1.0,5.0,Canal,Diesel,100.0,2.0,2.0,,SoilApplied,1,,10.0,Broadcasting,,,,,,hand,2022-10-10,150.0,2022-10-23,machine,25,10,plowed_in_soil,0.2272727272727273,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,,,,,400
Vaishali,Mahua,20,12,2022-06-25,4,Manual_PuddledRandom,2022-06-02,2022-07-01,1.0,3.0,Boring,Diesel,700.0,2.0,1.0,4.0,SoilApplied,3,21.0,,Broadcasting,14.0,30.0,21.0,65.0,Broadcasting,hand,2022-11-02,1400.0,2022-11-17,machine,30,10,plowed_in_soil,0.3181818181818182,True,False,True,False,True,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,560
Nalanda,Rajgir,50,50,2022-07-25,5,Manual_PuddledRandom,2022-07-08,2022-08-10,2.0,,Rainfed,,,4.0,1.0,,SoilApplied,2,15.0,5.0,Broadcasting,15.0,45.0,,,Broadcasting,hand,2022-11-10,900.0,2022-12-28,machine,21,10,plowed_in_soil,0.3125,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,655
Vaishali,Mahua,10,6,2022-06-26,4,Manual_PuddledRandom,2022-06-02,2022-07-08,2.0,1.0,Boring,Electric,230.0,2.0,,2.0,SoilApplied,3,9.0,,Broadcasting,9.0,24.0,6.0,65.0,Broadcasting,hand,2022-11-04,600.0,2022-11-19,machine,30,10,plowed_in_soil,0.1363636363636364,True,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,240
Vaishali,Mahua,3,3,2022-06-26,4,Manual_PuddledRandom,2022-06-26,2022-07-24,1.0,2.0,Boring,Electric,300.0,1.0,,1.0,SoilApplied,2,6.0,6.0,SoilApplied,6.0,23.0,,,Broadcasting,hand,2022-11-03,600.0,2022-11-13,hand,30,10,plowed_in_soil,0.1363636363636364,True,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,275
Nalanda,Rajgir,42,42,2022-06-13,4,LineSowingAfterTillage,2022-06-20,2022-07-15,,5.0,Canal,Electric,,4.0,,,,2,15.0,8.0,Broadcasting,15.0,37.0,,,Broadcasting,machine,2022-11-25,,2022-11-26,hand,28,40,plowed_in_soil,0.25,False,False,True,False,,,,,,,,,,,,,,False,False,False,False,True,False,False,False,True,440
Jamui,Jamui,30,26,2022-07-08,4,Manual_PuddledRandom,2022-07-20,2022-08-17,4.0,5.0,Boring,Electric,500.0,1.0,5.0,,Broadcasting,2,14.0,14.0,Broadcasting,7.0,7.0,,,Broadcasting,hand,2022-11-17,500.0,2023-01-27,machine,26,10,plowed_in_soil,0.2727272727272727,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,480
Jamui,Jamui,100,100,2022-07-22,4,Manual_PuddledRandom,2022-06-17,2022-07-24,3.0,5.0,Boring,Diesel,1000.0,4.0,,,,3,,,Broadcasting,2.0,30.0,1.0,60.0,Broadcasting,hand,2022-11-30,90.0,2023-02-03,hand,29,10,plowed_in_soil,0.4545454545454545,False,False,True,False,True,False,False,False,False,False,True,False,,,,,,,,,,,False,False,False,True,750
Vaishali,Mahua,2,2,2022-07-15,5,Manual_PuddledRandom,2022-07-17,2022-08-12,1.0,2.0,Boring,Diesel,300.0,3.0,,,,3,5.0,,SoilApplied,4.0,40.0,4.0,70.0,Broadcasting,hand,2022-10-07,400.0,2023-02-15,hand,30,10,plowed_in_soil,0.0909090909090909,True,False,True,True,True,False,False,False,True,False,True,False,,,,,,False,False,False,False,False,False,False,False,True,1500
Nalanda,Rajgir,70,70,2022-06-18,4,LineSowingAfterTillage,2022-06-22,2022-07-19,,4.0,Canal,Electric,,4.0,,,,2,14.0,7.0,Broadcasting,14.0,38.0,,,Broadcasting,machine,2022-12-04,,2022-12-04,hand,27,40,plowed_in_soil,0.21875,True,False,False,False,,,,,,,,,,,,,,False,False,False,False,True,False,False,False,True,350
Jamui,Khaira,16,12,2022-07-23,4,Manual_PuddledLine,2022-06-29,2022-07-28,1.0,2.0,Boring,Electric,2.0,2.0,,2.0,SoilApplied,3,6.0,,Broadcasting,6.0,25.0,6.0,65.0,Broadcasting,hand,2022-12-01,800.0,2022-12-23,hand,22,10,plowed_in_soil,0.4090909090909091,False,False,True,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1000
Gaya,Wazirganj,16,9,2022-06-27,4,Manual_PuddledRandom,2022-06-22,2022-07-24,2.0,4.0,Boring,Electric,98.0,5.0,3.0,,SoilApplied,2,3.0,3.0,Broadcasting,3.0,25.0,,,Broadcasting,hand,2022-10-27,200.0,2022-11-23,machine,25,10,plowed_in_soil,0.1111111111111111,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,250
Nalanda,Rajgir,100,100,2022-07-14,6,Manual_PuddledRandom,2022-06-27,2022-07-15,2.0,5.0,Boring,Electric,84.0,4.0,3.0,,SoilApplied,2,10.0,,SoilApplied,20.0,20.0,,,Broadcasting,hand,2022-12-07,600.0,2023-01-28,machine,25,10,plowed_in_soil,0.3125,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1100
Nalanda,Noorsarai,70,70,2022-07-08,4,Manual_PuddledRandom,2022-06-22,2022-07-12,1.0,4.0,Boring,Electric,200.0,5.0,,,,2,,10.0,Broadcasting,20.0,33.0,,,Broadcasting,hand,2022-11-04,500.0,2023-01-07,machine,25,10,plowed_in_soil,0.3125,True,False,True,False,True,False,False,True,True,False,False,True,,,,,,False,False,False,False,True,False,False,False,True,600
Nalanda,Rajgir,32,32,2022-07-11,5,Manual_PuddledRandom,2022-06-19,2022-07-13,1.0,4.0,Boring,Electric,200.0,5.0,12.0,,SoilApplied,2,12.0,,Broadcasting,12.0,23.0,,,Broadcasting,hand,2022-12-10,560.0,2023-02-20,machine,25,10,plowed_in_soil,0.25,True,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,560
Jamui,Khaira,25,23,2022-07-24,5,Manual_PuddledLine,2022-07-08,2022-08-01,1.0,2.0,Canal,,,4.0,1.0,,SoilApplied,3,6.0,,Broadcasting,6.0,22.0,6.0,55.0,Broadcasting,hand,2022-11-04,200.0,2022-12-20,machine,28,10,plowed_in_soil,0.1818181818181818,False,False,True,False,False,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,360
Jamui,Khaira,12,12,2022-07-21,5,Manual_PuddledRandom,2022-07-07,2022-07-28,5.0,1.0,Canal,,,4.0,,,,3,,6.0,Broadcasting,4.0,22.0,6.0,68.0,Broadcasting,hand,2022-11-05,200.0,2022-12-22,machine,28,10,plowed_in_soil,0.1363636363636364,False,False,True,False,False,False,False,True,False,True,True,True,,,,,,False,False,False,False,True,False,False,False,True,270
Vaishali,Mahua,9,3,2022-06-25,4,Manual_PuddledRandom,2022-06-25,2022-07-31,2.0,3.0,Boring,Electric,430.0,1.0,1.0,,SoilApplied,3,9.0,,Broadcasting,9.0,20.0,6.0,65.0,Broadcasting,hand,2022-11-05,600.0,2022-11-20,hand,30,10,plowed_in_soil,0.1363636363636364,True,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,210
Vaishali,Mahua,10,10,2022-07-11,5,Manual_PuddledRandom,2022-07-13,2022-08-08,1.0,4.0,Boring,Electric,600.0,2.0,,,SoilApplied,3,,,SoilApplied,8.0,42.0,8.0,72.0,Broadcasting,hand,2022-11-16,800.0,2022-11-23,hand,30,10,plowed_in_soil,0.1818181818181818,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,400
Nalanda,Rajgir,100,100,2022-07-15,6,Manual_PuddledRandom,2022-06-23,2022-07-16,2.0,5.0,Boring,Electric,240.0,4.0,3.0,,SoilApplied,2,10.0,20.0,Broadcasting,20.0,20.0,,,Broadcasting,hand,2022-12-05,600.0,2023-01-04,machine,13,10,plowed_in_soil,0.3125,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,1300
Vaishali,Mahua,15,10,2022-06-28,6,Manual_PuddledRandom,2022-06-10,2022-07-15,2.0,2.0,Boring,Diesel,,2.0,,,,1,20.0,20.0,SoilApplied,,,,,,hand,2022-10-20,500.0,2022-10-30,hand,30,10,plowed_in_soil,0.1818181818181818,True,False,True,True,True,True,True,False,True,False,True,True,,,,,,True,False,False,False,True,,,,,450
Gaya,Gurua,30,30,2022-07-04,6,Manual_PuddledRandom,2022-07-04,2022-07-30,2.0,,Canal,,,,2.0,,SoilApplied,2,20.0,,SoilApplied,20.0,45.0,,,Broadcasting,hand,2022-12-01,600.0,2022-12-23,hand,25,10,plowed_in_soil,0.3703703703703703,True,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,890
Gaya,Gurua,30,30,2022-07-17,7,Manual_PuddledRandom,2022-06-23,2022-07-27,3.0,4.0,Boring,Electric,,2.0,1.0,,SoilApplied,3,12.0,,Broadcasting,9.0,22.0,6.0,,Broadcasting,hand,2022-11-20,120.0,2022-12-31,machine,30,10,plowed_in_soil,0.2222222222222222,True,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,492
Jamui,Jamui,5,5,2022-07-02,4,Manual_PuddledRandom,2022-06-21,2022-07-29,4.0,2.0,Boring,Electric,500.0,3.0,2.0,,Broadcasting,2,,,Broadcasting,2.0,1.0,,,Broadcasting,hand,2022-11-30,90.0,2023-02-23,hand,28,10,plowed_in_soil,0.2272727272727273,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,,,,,,False,False,False,True,350
Nalanda,Rajgir,30,22,2022-07-25,6,LineSowingAfterTillage,2022-06-05,2022-07-28,,,,,,4.0,15.0,,SoilApplied,2,12.0,,Broadcasting,16.0,35.0,,,Broadcasting,hand,2022-11-19,560.0,2023-02-04,machine,22,10,plowed_in_soil,0.25,True,False,True,False,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,True,560
Jamui,Khaira,18,18,2022-07-24,3,Manual_PuddledRandom,2022-06-29,2022-07-30,3.0,2.0,Boring,Electric,,9.0,,,,1,6.0,10.0,Broadcasting,,,,,,hand,2022-11-10,100.0,2022-12-30,hand,26,10,plowed_in_soil,0.1818181818181818,False,False,True,False,True,False,False,True,True,False,True,True,,,,,,False,False,False,False,True,,,,,300
Jamui,Jamui,25,20,2022-07-13,3,Manual_PuddledRandom,2022-07-14,2022-07-15,4.0,15.0,Boring,Electric,3000.0,1.0,4.0,,Broadcasting,2,10.0,10.0,Broadcasting,,,,,Broadcasting,hand,2022-11-22,400.0,2023-01-18,machine,26,10,plowed_in_soil,0.2727272727272727,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,4800
Jamui,Jamui,8,8,2022-08-10,4,Manual_PuddledRandom,2022-07-14,2022-08-11,8.0,4.0,Boring,Electric,400.0,2.0,,,,2,8.0,8.0,Broadcasting,8.0,30.0,,,Broadcasting,hand,2022-11-06,400.0,2022-12-28,machine,28,10,plowed_in_soil,0.1818181818181818,False,False,True,False,True,False,True,False,False,False,True,True,,,,,,False,False,False,False,True,False,False,False,True,320
Nalanda,Noorsarai,35,30,2022-07-02,5,Manual_PuddledRandom,2022-06-14,2022-07-03,1.0,,,,,5.0,,,,1,,20.0,Broadcasting,,,,,,hand,2022-10-24,1000.0,2022-11-10,machine,25,10,plowed_in_soil,0.3125,False,False,True,False,True,False,True,False,True,False,False,True,,,,,,False,False,False,False,True,,,,,600
Vaishali,Chehrakala,20,10,2022-07-22,4,Manual_PuddledRandom,2022-07-09,2022-08-04,1.0,4.0,Boring,Electric,400.0,2.0,,,,2,7.0,,Broadcasting,12.0,28.0,,,Broadcasting,hand,2022-11-05,600.0,2022-11-18,hand,30,10,plowed_in_soil,0.2272727272727273,True,False,True,True,True,True,True,True,True,True,True,True,,,,,,False,False,False,False,False,False,False,False,True,450
Vaishali,Garoul,21,21,2022-07-15,6,Manual_PuddledLine,2022-06-09,2022-07-16,1.0,21.0,Pond,Electric,2100.0,1.0,,2000.0,SoilApplied,1,,42.0,Broadcasting,,,,,,hand,2022-10-15,2000.0,2022-10-30,hand,22,10,plowed_in_soil,0.9545454545454546,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,,,,,1890
Nalanda,Rajgir,30,30,2022-07-05,5,LineSowingAfterTillage,2022-06-17,2022-07-07,,5.0,Boring,Electric,250.0,11.0,,,,2,10.0,20.0,SoilApplied,10.0,25.0,,,RootApplication,hand,2022-11-14,900.0,2022-12-08,machine,25,10,plowed_in_soil,0.3125,True,False,True,False,,,,,,,,,,,,,,False,False,False,False,True,False,False,False,True,600
Vaishali,Mahua,2,2,2022-06-29,3,Manual_PuddledRandom,2022-07-04,2022-08-03,1.0,45.0,Boring,Electric,200.0,2.0,,1.0,SoilApplied,2,4.0,4.0,SoilApplied,4.0,25.0,,,Broadcasting,hand,2022-11-02,200.0,2022-11-12,hand,30,10,plowed_in_soil,0.0909090909090909,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,160
Jamui,Khaira,20,20,2022-07-23,5,Manual_PuddledRandom,2022-07-04,2022-07-28,3.0,2.0,Canal,,,5.0,1.0,,SoilApplied,3,6.0,,Broadcasting,6.0,22.0,6.0,63.0,Broadcasting,hand,2022-11-10,150.0,2022-12-23,machine,25,10,plowed_in_soil,0.1818181818181818,False,False,True,False,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,240
Nalanda,Rajgir,20,20,2022-07-17,6,LineSowingAfterTillage,2022-07-02,2022-07-21,,5.0,Boring,Electric,400.0,4.0,,,,2,16.0,32.0,Broadcasting,32.0,25.0,,,Broadcasting,hand,2022-11-26,400.0,2022-12-11,machine,25,10,plowed_in_soil,0.5,True,False,True,True,,,,,,,,,,,,,,False,False,False,False,True,False,False,False,True,680
Vaishali,Chehrakala,12,4,2022-07-18,5,Manual_PuddledRandom,2022-07-10,2022-08-06,1.0,2.0,Boring,Diesel,400.0,1.0,,1.0,SoilApplied,1,,5.0,Broadcasting,,,,,,hand,2022-10-19,200.0,2022-10-28,machine,25,10,plowed_in_soil,0.0909090909090909,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,,,,,150
Nalanda,Rajgir,48,48,2022-07-05,5,Manual_PuddledRandom,2022-06-23,2022-07-08,2.0,6.0,Boring,Electric,180.0,2.0,1.0,,SoilApplied,2,9.0,5.0,Broadcasting,20.0,40.0,,,Broadcasting,hand,2022-11-22,1200.0,2022-12-29,machine,24,10,plowed_in_soil,0.375,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,755
Jamui,Khaira,32,25,2022-07-30,4,Manual_PuddledLine,2022-07-07,2022-08-04,1.0,5.0,Boring,Diesel,580.0,3.0,,3.0,SoilApplied,3,18.0,,Broadcasting,16.0,23.0,18.0,63.0,Broadcasting,hand,2022-12-01,1600.0,2023-01-19,hand,22,10,plowed_in_soil,0.7727272727272727,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1800
Vaishali,Mahua,15,5,2022-06-09,5,Manual_PuddledRandom,2022-06-07,2022-07-18,2.0,1.0,Boring,Diesel,200.0,2.0,,1.0,Broadcasting,3,2.0,,Broadcasting,4.0,25.0,4.0,45.0,Broadcasting,hand,2022-10-13,400.0,2022-10-27,hand,30,10,plowed_in_soil,0.0909090909090909,True,False,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4
Gaya,Gurua,20,20,2022-07-18,8,Manual_PuddledRandom,2022-06-25,2022-08-01,3.0,4.0,Boring,Electric,80.0,2.0,,,,3,10.0,,Broadcasting,10.0,22.0,5.0,6.0,Broadcasting,hand,2022-11-18,120.0,2022-12-30,machine,25,10,plowed_in_soil,0.1851851851851852,True,False,True,False,True,False,False,True,True,True,True,True,,,,,,False,False,False,False,False,False,False,False,True,400
Jamui,Khaira,13,10,2022-07-22,4,Manual_PuddledLine,2022-07-01,2022-07-27,1.0,2.0,Boring,Diesel,200.0,2.0,,2.0,SoilApplied,3,6.0,,SoilApplied,6.0,25.0,6.0,65.0,Broadcasting,hand,2022-12-01,500.0,2022-12-23,hand,22,10,plowed_in_soil,0.3181818181818182,False,False,True,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,600
Vaishali,Mahua,10,8,2022-07-17,4,Manual_PuddledRandom,2022-06-20,2022-07-20,2.0,2.0,Boring,Diesel,,,,,,2,20.0,15.0,SoilApplied,15.0,25.0,,,SoilApplied,hand,2022-10-10,500.0,2022-10-25,hand,25,10,plowed_in_soil,0.1818181818181818,True,False,True,True,True,True,True,False,True,False,True,True,,,,,,False,False,False,False,True,False,False,False,True,500
Vaishali,Garoul,6,6,2022-06-28,6,LineSowingAfterTillage,2022-06-28,2022-07-20,,5.0,Canal,Electric,300.0,2.0,,,,2,12.0,12.0,SoilApplied,,,,,Broadcasting,hand,2022-10-13,200.0,2022-10-20,hand,22,10,plowed_in_soil,0.2727272727272727,True,False,False,False,,,,,,,,,,,,,,False,False,False,False,True,False,False,False,False,540
Jamui,Jamui,14,14,2022-08-07,4,Manual_PuddledRandom,2022-07-06,2022-08-13,4.0,10.0,Boring,Electric,2000.0,1.0,4.0,,Broadcasting,2,10.0,10.0,Broadcasting,,,,,Broadcasting,hand,2022-11-23,200.0,2023-01-26,machine,26,10,plowed_in_soil,0.1818181818181818,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,320
Jamui,Khaira,15,15,2022-07-18,3,Manual_PuddledRandom,2022-06-29,2022-07-20,4.0,3.0,Canal,,,13.0,,2.0,SoilApplied,1,12.0,16.0,Broadcasting,,,,,,hand,2022-11-24,100.0,2022-12-21,machine,25,10,plowed_in_soil,0.3636363636363636,False,False,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,,,,,650
Nalanda,Rajgir,70,70,2022-07-07,5,LineSowingAfterTillage,2022-06-18,2022-07-08,,8.0,Boring,Electric,,12.0,,,,2,15.0,30.0,SoilApplied,15.0,25.0,,,SoilApplied,hand,2022-11-22,1200.0,2022-12-10,machine,27,10,plowed_in_soil,0.46875,True,False,True,False,,,,,,,,,,,,,,False,False,False,False,True,False,False,False,True,800
Vaishali,Chehrakala,9,9,2022-07-15,7,Manual_PuddledRandom,2022-07-10,2022-08-05,1.0,2.0,Boring,Diesel,400.0,2.0,,,,2,4.0,4.0,Broadcasting,5.0,6.0,,,Broadcasting,hand,2022-10-20,200.0,2022-10-28,hand,25,10,plowed_in_soil,0.0909090909090909,True,False,True,False,False,True,False,False,False,False,True,False,,,,,,False,False,False,False,True,False,False,False,True,150
Jamui,Khaira,15,15,2022-07-23,3,Manual_PuddledRandom,2022-06-28,2022-07-29,3.0,2.0,Canal,,,9.0,,,,1,6.0,10.0,Broadcasting,,,,,,hand,2022-11-12,100.0,2022-12-29,machine,26,10,plowed_in_soil,0.1818181818181818,False,False,True,False,True,False,False,True,True,False,True,True,,,,,,False,False,False,False,True,,,,,300
Jamui,Khaira,60,50,2022-07-28,4,Manual_PuddledRandom,2022-07-05,2022-08-01,1.0,5.0,Boring,Diesel,300.0,3.0,,2.0,SoilApplied,3,20.0,,Broadcasting,23.0,25.0,20.0,63.0,Broadcasting,hand,2022-12-01,2000.0,2022-12-22,hand,21,10,plowed_in_soil,1.0,False,False,True,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2200
Vaishali,Garoul,7,4,2022-07-02,6,Manual_PuddledRandom,2022-06-14,2022-07-05,1.0,2.0,Boring,Electric,200.0,3.0,,30.0,SoilApplied,3,8.0,,SoilApplied,4.0,30.0,4.0,50.0,Broadcasting,hand,2022-10-20,800.0,2022-11-02,hand,30,10,plowed_in_soil,0.1818181818181818,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,320
Jamui,Khaira,32,25,2022-06-27,4,Manual_PuddledLine,2022-07-06,2022-08-03,1.0,3.0,Boring,Electric,350.0,3.0,,3.0,SoilApplied,3,13.0,,Broadcasting,15.0,23.0,15.0,63.0,Broadcasting,hand,2022-12-01,1200.0,2022-12-22,hand,22,10,plowed_in_soil,0.6818181818181818,False,False,True,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1600
Vaishali,Mahua,5,5,2022-06-25,4,Manual_PuddledRandom,2022-06-02,2022-07-09,2.0,,Boring,Diesel,100.0,1.0,,,,3,3.0,,Broadcasting,3.0,25.0,2.0,63.0,Broadcasting,hand,2022-11-01,200.0,2022-11-15,hand,30,10,plowed_in_soil,0.0454545454545454,True,False,True,False,True,False,False,False,True,False,True,True,,,,,,False,False,False,False,False,False,False,False,True,80
Jamui,Khaira,22,22,2022-07-26,3,Manual_PuddledRandom,2022-06-28,2022-08-01,3.0,2.0,Boring,Electric,,9.0,,2.0,Broadcasting,1,10.0,13.0,Broadcasting,,,,,,hand,2022-11-12,100.0,2022-12-27,machine,28,10,plowed_in_soil,0.2727272727272727,False,False,True,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,True,,,,,550
Nalanda,Noorsarai,20,20,2022-07-25,3,Manual_PuddledRandom,2022-06-30,2022-07-30,1.0,3.0,Boring,Electric,250.0,10.0,,,,2,,15.0,Broadcasting,10.0,30.0,,,Broadcasting,hand,2022-10-13,500.0,2023-01-12,machine,22,10,plowed_in_soil,0.15625,True,False,True,False,True,False,False,True,True,False,False,False,,,,,,False,False,False,False,True,False,False,False,True,300
Gaya,Gurua,10,10,2022-06-26,6,Manual_PuddledRandom,2022-06-20,2022-08-12,2.0,5.0,Boring,Electric,100.0,3.0,1.0,1.0,SoilApplied,2,5.0,,Broadcasting,5.0,45.0,,,Broadcasting,hand,2022-11-29,600.0,2022-12-27,machine,30,10,plowed_in_soil,0.1851851851851852,True,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,375
