District,Block,CultLand,CropCultLand,CropTillageDate,CropTillageDepth,CropEstMethod,RcNursEstDate,SeedingSowingTransplanting,SeedlingsPerPit,TransplantingIrrigationHours,TransplantingIrrigationSource,TransplantingIrrigationPowerSource,TransIrriCost,StandingWater,Ganaura,CropOrgFYM,PCropSolidOrgFertAppMethod,NoFertilizerAppln,BasalDAP,BasalUrea,MineralFertAppMethod,1tdUrea,1appDaysUrea,2tdUrea,2appDaysUrea,MineralFertAppMethod.1,Harv_method,Harv_date,Harv_hand_rent,Threshing_date,Threshing_method,Residue_length,Residue_perc,Stubble_use,Acre,LandPreparationMethodFourWheelTracRotavator,LandPreparationMethodOther,LandPreparationMethodTractorPlough,LandPreparationMethodWetTillagePuddling,NursDetFactorIrrigWaterAvailability,NursDetFactorLabourAvailability,NursDetFactorPreMonsoonShowers,NursDetFactorSeedAvailability,TransDetFactorIrrigWaterAvailability,TransDetFactorLaborAvailability,TransDetFactorRainArrival,TransDetFactorSeedlingAge,OrgFertilizersGanaura,OrgFertilizersGhanajeevamrit,OrgFertilizersPoultryManure,OrgFertilizersPranamrit,OrgFertilizersVermiCompost,CropbasalFertsNPK,CropbasalFertsNPKS,CropbasalFertsOther,CropbasalFertsSSP,CropbasalFertsUrea,FirstTopDressFertNPKS,FirstTopDressFertOther,FirstTopDressFertSSP,FirstTopDressFertUrea,Yield
Jamui,Jamui,9.0,9.0,2022-08-11,4.0,Manual_PuddledRandom,2022-07-19,2022-08-13,8.0,4.0,Boring,Electric,400.0,2.0,459375.0,3.0,placeholder,1.0,8.0,8.0,Broadcasting,8.0,25.0,6.0,56.0,placeholder,hand,2022-11-07,400.0,2022-12-22,machine,25.0,10.0,plowed_in_soil,0.1818181818181818,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,placeholder,placeholder,placeholder,placeholder,322
Nalanda,Rajgir,32.0,25.0,2022-07-17,6.0,LineSowingAfterTillage,2022-07-02,2022-07-21,1.0,5.0,Boring,Electric,125.0,4.0,25.0,20.0,SoilApplied,2.0,5.0,10.0,Broadcasting,10.0,25.0,20.0,10.6,Broadcasting,hand,2022-11-25,125.0,2022-12-10,machine,25.0,10.0,plowed_in_soil,0.15625,True,False,True,True,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,True,False,placeholder,False,placeholder,False,False,False,False,True,False,False,False,True,200
Jamui,Jamui,15.0,10.0,2022-07-02,4.0,Manual_PuddledRandom,2022-07-19,2022-08-10,4.0,5.0,Boring,Electric,500.0,1.0,4.0,501.0,Broadcasting,2.0,14.0,14.0,Broadcasting,6.0,6.0,14.0,4613.0,Broadcasting,hand,2022-11-16,250.0,2023-01-23,machine,26.0,10.0,plowed_in_soil,0.2727272727272727,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,6000
Nalanda,Noorsarai,35.0,30.0,2022-07-02,5.0,Manual_PuddledRandom,2022-06-10,2022-07-03,1.0,5.0,Boring,Electric,5.0,3.0,1.0,45.0,Broadcasting,1.0,2023.0,20.0,Broadcasting,45.0,40.0,10.0,5523956831831.0,placeholder,hand,2022-10-14,1000.0,2022-10-30,machine,25.0,10.0,plowed_in_soil,0.3125,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,placeholder,placeholder,placeholder,placeholder,600
Jamui,Jamui,40.0,40.0,2022-07-22,4.0,Manual_PuddledRandom,2022-06-18,2022-07-26,4.0,5.0,Boring,Electric,1000.0,3.0,5.0,5.0,Broadcasting,3.0,5.0,2.0,Broadcasting,2.0,30.0,1.0,60.0,Broadcasting,hand,2022-11-26,90.0,2023-01-27,hand,30.0,10.0,plowed_in_soil,0.4545454545454545,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,placeholder,placeholder,placeholder,placeholder,placeholder,False,False,False,True,800
Gaya,Gurua,20.0,20.0,2022-07-27,5.0,Manual_PuddledRandom,2022-06-20,2022-07-28,3.0,5.0,Boring,Electric,105.0,2.0,1.0,1.0,SoilApplied,3.0,7.0,4.0,Broadcasting,7.0,31.0,4.0,60.0,Broadcasting,hand,2022-11-16,120.0,2022-12-18,hand,29.0,10.0,plowed_in_soil,0.2592592592592592,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,560
Gaya,Gurua,20.0,20.0,2022-07-25,5.0,Manual_PuddledRandom,2022-06-21,2022-07-28,3.0,5.0,Boring,Electric,150.0,3.0,1.0,500.0,SoilApplied,2.0,10.0,6.0,Broadcasting,10.0,35.0,10.0,46.0,Broadcasting,hand,2022-11-17,120.0,2022-12-18,hand,30.0,10.0,plowed_in_soil,0.3703703703703703,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,800
Jamui,Khaira,22.0,22.0,2022-07-18,5.0,Manual_PuddledLine,2022-07-03,2022-07-24,1.0,2.0,Canal,Electric,200.0,5.0,250.0,1.0,SoilApplied,3.0,6.0,16.0,Broadcasting,6.0,22.0,6.0,58.0,Broadcasting,hand,2022-11-10,150.0,2022-12-06,machine,28.0,10.0,plowed_in_soil,0.1818181818181818,False,False,True,False,True,True,False,True,True,True,True,True,placeholder,False,False,placeholder,placeholder,False,False,False,False,False,False,False,False,True,345
Jamui,Khaira,20.0,12.0,2022-07-22,4.0,Manual_PuddledLine,2022-07-01,2022-07-27,1.0,2.0,Pond,Diesel,150.0,2.0,45.0,2.0,Broadcasting,3.0,6.0,33.0,SoilApplied,8.0,23.0,6.0,65.0,Broadcasting,hand,2022-12-01,600.0,2022-12-22,hand,23.0,10.0,plowed_in_soil,0.3181818181818182,False,False,True,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,600
Jamui,Jamui,20.0,20.0,2022-06-28,3.0,Manual_PuddledRandom,2022-07-21,2022-08-03,3.0,4.0,Boring,Electric,500.0,1.0,5.0,1129.0,Broadcasting,2.0,5.0,5.0,Broadcasting,10.0,10.0,26.0,929.0,Broadcasting,hand,2022-11-13,200.0,2023-02-12,machine,27.0,10.0,plowed_in_soil,0.2272727272727273,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,400
Vaishali,Mahua,5.0,5.0,2022-06-25,4.0,Manual_PuddledRandom,2022-06-28,2022-07-25,1.0,3.0,Boring,Electric,600.0,2.0,500.0,1.0,SoilApplied,3.0,10.0,10.0,Broadcasting,10.0,26.0,10.0,60.0,Broadcasting,hand,2022-11-03,600.0,2022-11-12,hand,30.0,10.0,plowed_in_soil,0.2272727272727273,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,450
Jamui,Khaira,20.0,20.0,2022-07-20,3.0,Manual_PuddledRandom,2022-06-26,2022-07-26,4.0,2.0,Boring,Electric,125.0,10.0,9.0,2.0,Broadcasting,1.0,10.0,15.0,Broadcasting,14.0,28.0,12.0,35.0,placeholder,hand,2022-11-15,100.0,2022-12-30,machine,26.0,10.0,plowed_in_soil,0.3181818181818182,False,False,True,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,True,placeholder,placeholder,placeholder,placeholder,600
Jamui,Jamui,20.0,20.0,2022-07-30,4.0,Manual_PuddledRandom,2022-06-22,2022-08-07,4.0,4.0,Boring,Electric,900.0,3.0,5.0,945.0,Broadcasting,3.0,3.0,4.0,Broadcasting,2.0,30.0,1.0,60.0,Broadcasting,hand,2022-11-26,90.0,2023-01-19,hand,29.0,10.0,plowed_in_soil,0.4090909090909091,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,placeholder,placeholder,placeholder,placeholder,placeholder,False,False,False,True,975
Nalanda,Rajgir,49.0,48.0,2022-07-14,6.0,Manual_PuddledRandom,2022-06-27,2022-07-19,2.0,10.0,Boring,Electric,500.0,4.0,6.0,59.0,SoilApplied,2.0,26.0,6.0,SoilApplied,52.0,52.0,32.0,56.0,Broadcasting,hand,2022-12-04,1500.0,2023-01-04,hand,24.0,10.0,plowed_in_soil,0.8125,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1600
Jamui,Jamui,7.0,7.0,2022-07-28,4.0,Manual_PuddledRandom,2022-06-27,2022-07-30,10.0,5.0,Boring,Electric,500.0,3.0,4.0,4.0,SoilApplied,2.0,10.0,10.0,Broadcasting,10.0,28.0,18.0,60.0,Broadcasting,hand,2022-11-22,300.0,2022-12-17,machine,25.0,10.0,plowed_in_soil,0.1363636363636364,False,False,True,False,True,False,True,False,True,False,True,True,placeholder,False,placeholder,False,False,False,False,False,False,True,False,False,False,True,235
Gaya,Gurua,20.0,20.0,2022-07-26,4.0,Manual_PuddledRandom,2022-06-23,2022-07-27,2.0,6.0,Boring,Electric,165.0,2.0,1.0,65.0,SoilApplied,3.0,10.0,12.0,Broadcasting,10.0,32.0,5.0,61.0,Broadcasting,hand,2022-11-11,120.0,2022-12-10,hand,28.0,10.0,plowed_in_soil,0.3703703703703703,False,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,760
Vaishali,Mahua,5.0,5.0,2022-07-11,5.0,Manual_PuddledRandom,2022-07-05,2022-08-25,2.0,1.0,Boring,Electric,150.0,2.0,70.0,5.0,SoilApplied,3.0,2.0,3.0,SoilApplied,2.0,40.0,2.0,60.0,Broadcasting,hand,2022-11-09,200.0,2022-11-15,hand,30.0,10.0,plowed_in_soil,0.0454545454545454,True,False,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,100
Vaishali,Mahua,20.0,15.0,2022-06-25,5.0,Manual_PuddledRandom,2022-06-30,2022-08-05,1.0,2.0,Boring,Diesel,300.0,2.0,50.0,5.0,SoilApplied,2.0,15.0,12.0,SoilApplied,15.0,35.0,7.0,58.0,SoilApplied,hand,2022-10-20,500.0,2022-10-30,hand,30.0,10.0,plowed_in_soil,0.1818181818181818,True,False,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,500
Nalanda,Rajgir,35.0,35.0,2022-07-09,6.0,Manual_PuddledRandom,2022-06-17,2022-07-12,1.0,4.0,Boring,Electric,150.0,2.0,1000.0,12.0,SoilApplied,2.0,12.0,,Broadcasting,10.0,26.0,18.0,10.0,Broadcasting,hand,2022-11-25,420.0,2023-02-26,machine,25.0,10.0,plowed_in_soil,0.1875,True,False,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,420
Nalanda,Noorsarai,45.0,45.0,2022-07-22,4.0,Manual_PuddledRandom,2022-06-24,2022-07-23,3.0,4.0,Boring,Electric,180.0,2.0,2.0,2.0,placeholder,2.0,9.0,18.0,Broadcasting,18.0,29.0,9136147717953444.0,52.0,Broadcasting,machine,2022-11-30,85.0,2022-12-01,machine,27.0,40.0,plowed_in_soil,0.28125,False,False,True,True,True,False,False,True,True,True,True,True,placeholder,False,placeholder,placeholder,placeholder,False,False,False,False,True,False,False,False,True,450
Nalanda,Rajgir,30.0,30.0,2022-06-13,6.0,Manual_PuddledRandom,2022-07-16,2022-08-13,1.0,8.0,Boring,Electric,120.0,2.0,600.0,6005036136.0,Broadcasting,2.0,8.0,8.0,Broadcasting,8.0,25.0,10.2,6021.0,Broadcasting,hand,2022-11-05,350.0,2022-11-11,hand,23.0,10.0,plowed_in_soil,0.1875,False,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,350
Nalanda,Rajgir,40.0,35.0,2022-07-14,6.0,Manual_PuddledRandom,2022-06-25,2022-07-21,2.0,4.0,Boring,Electric,130.0,4.0,3.0,3.0,SoilApplied,2.0,7.0,0.2182270152220114,SoilApplied,14.0,14.0,10.6,56020.0,Broadcasting,hand,2022-11-25,600.0,2023-01-20,machine,25.0,10.0,plowed_in_soil,0.21875,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,700
Nalanda,Rajgir,28.0,28.0,2022-07-19,5.0,LineSowingAfterTillage,2022-07-02,2022-07-21,5.0,4.0,Boring,Electric,100.0,5.0,6.0,1.0,Broadcasting,2.0,9.0,9.0,Broadcasting,18.0,45.0,10.0,56.0,Broadcasting,hand,2022-11-29,900.0,2022-12-23,machine,26.0,10.0,plowed_in_soil,0.28125,True,False,True,True,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,False,False,False,False,False,False,False,False,False,True,False,False,False,True,540
Nalanda,Rajgir,29.0,9.0,2022-07-19,6.0,LineSowingAfterTillage,2022-07-03,2022-07-22,1.0,5.0,Boring,Electric,240.0,4.0,20.0,19.0,SoilApplied,2.0,18.0,9.0,Broadcasting,9.0,25.0,25.0,45.0,Broadcasting,hand,2022-11-27,225.0,2022-12-12,machine,25.0,10.0,plowed_in_soil,0.28125,True,False,True,True,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,True,False,False,False,False,False,False,False,False,True,False,False,False,True,360
Gaya,Wazirganj,25.0,12.0,2022-06-30,4.0,Manual_PuddledRandom,2022-06-18,2022-07-20,2.0,4.0,Boring,Electric,95.0,5.0,3.0,36.0,SoilApplied,2.0,3.0,3.0,Broadcasting,3.0,29.0,,51.27243636290921,Broadcasting,hand,2022-10-21,300.0,2022-11-24,machine,25.0,10.0,plowed_in_soil,0.1111111111111111,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,250
Nalanda,Rajgir,29.0,29.0,2022-06-14,6.0,Manual_PuddledRandom,2022-06-15,2022-07-09,1.0,8.0,Boring,Electric,50.0,2.0,500.0,2100.0,Broadcasting,2.0,10.0,10.0,Broadcasting,8.0,23.0,10.0,45.0,Broadcasting,hand,2022-11-05,350.0,2022-11-16,hand,22.0,10.0,plowed_in_soil,0.1875,False,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,400
Vaishali,Mahua,5.0,2.0,2022-06-27,3.0,Manual_PuddledRandom,2022-06-30,2022-07-20,2.0,1.0,Boring,Diesel,100.0,2.0,1.0,1.0,SoilApplied,2.0,10.0,5.0,SoilApplied,5.0,35.0,5.0,1.0,SoilApplied,hand,2022-10-20,150.0,2022-10-25,hand,30.0,10.0,plowed_in_soil,0.0909090909090909,True,False,True,True,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,150
Gaya,Wazirganj,21.0,5.0,2022-07-04,4.0,Manual_PuddledRandom,2022-06-22,2022-07-24,2.0,4.0,Boring,Electric,98.0,6.0,3.0,97.0,Broadcasting,2.0,3.0,3.0,Broadcasting,3.0,28.0,5185.0,68.0,Broadcasting,hand,2022-10-28,500.0,2022-12-09,machine,25.0,10.0,plowed_in_soil,0.1851851851851852,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,391
Nalanda,Rajgir,27.0,27.0,2022-07-20,6.0,Manual_PuddledRandom,2022-06-25,2022-07-23,1.0,4.0,Boring,Electric,200.0,3.0,18.0,1450.0,SoilApplied,2.0,12.0,0.26125,Broadcasting,10.0,25.0,14.2052,45.0,Broadcasting,hand,2022-12-03,560.0,2023-02-25,machine,25.0,10.0,plowed_in_soil,0.25,True,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,600
Gaya,Gurua,30.0,30.0,2022-07-20,6.0,Manual_PuddledRandom,2022-06-21,2022-07-25,2.0,300.0,Boring,Electric,300.0,2.0,2.0,1.0,Broadcasting,2.0,10.0,10.0,Broadcasting,10.0,45.0,5.0,52.0,Broadcasting,hand,2022-11-29,1200.0,2023-01-15,machine,30.0,10.0,plowed_in_soil,0.3703703703703703,True,False,True,False,False,True,True,False,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,850
Nalanda,Rajgir,280.0,200.0,2022-07-02,3.0,Manual_PuddledRandom,2022-06-05,2022-07-04,1.0,30.0,Boring,Electric,400.0,30.0,40.0,40.0,SoilApplied,3.0,30.0,30.0,Broadcasting,30.0,42.0,30.0,62.0,Broadcasting,machine,2022-12-05,40.0,2022-12-05,machine,30.0,40.0,plowed_in_soil,0.9375,True,False,True,True,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,2500
Vaishali,Mahua,10.0,5.0,2022-06-21,4.0,Manual_PuddledRandom,2022-06-02,2022-07-11,1.0,2.0,Boring,Electric,500.0,2.0,75.0,3.0,SoilApplied,3.0,15.0,10.0,Broadcasting,15.0,24.0,10.0,65.0,Broadcasting,hand,2022-11-03,1000.0,2022-11-18,machine,30.0,10.0,plowed_in_soil,0.2272727272727273,True,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,400
Gaya,Gurua,30.0,30.0,2022-07-21,5.0,Manual_PuddledRandom,2022-06-20,2022-07-28,3.0,5.0,Boring,Electric,80.0,2.0,1.0,35.0,SoilApplied,2.0,6.0,3.0,SoilApplied,6.0,45.0,6.0,43.0,Broadcasting,hand,2022-11-14,120.0,2022-12-04,hand,30.0,10.0,plowed_in_soil,0.3333333333333333,True,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,585
Nalanda,Rajgir,70.0,70.0,2022-07-02,3.0,Manual_PuddledRandom,2022-06-10,2022-07-04,2.0,25.0,Boring,Electric,2500.0,10.0,80.0,100.0,SoilApplied,2.0,25.0,50.0,Broadcasting,25.0,40.0,25.0,42.0,Broadcasting,machine,2022-11-18,100.0,2022-11-18,machine,30.0,40.0,plowed_in_soil,0.78125,False,True,False,True,True,True,False,True,True,True,False,True,True,placeholder,placeholder,False,False,False,False,False,False,True,False,False,False,True,1560
Vaishali,Mahua,5.0,5.0,2022-07-10,5.0,Manual_PuddledRandom,2022-07-15,2022-08-10,2.0,1.0,Boring,Electric,150.0,2.0,200.0,5.0,SoilApplied,3.0,2.0,,SoilApplied,2.0,40.0,2.0,70.0,Broadcasting,hand,2022-11-11,200.0,2022-11-13,hand,30.0,10.0,plowed_in_soil,0.0454545454545454,True,False,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,100
Vaishali,Chehrakala,12.0,8.0,2022-07-27,4.0,Manual_PuddledRandom,2022-07-11,2022-08-03,2.0,3.0,Boring,Diesel,600.0,1.0,108124.0,2.0,SoilApplied,2.0,6.0,0.0,Broadcasting,9.0,30.0,6.0,63.0,Broadcasting,hand,2022-11-11,300.0,2022-11-18,hand,30.0,10.0,plowed_in_soil,0.1363636363636364,True,False,True,True,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,220
Vaishali,Chehrakala,10.0,5.0,2022-07-20,4.0,Manual_PuddledRandom,2022-07-10,2022-08-03,2.0,3.0,Boring,Diesel,450.0,1.0,30.0,3.0,SoilApplied,2.0,6.0,0.0,Broadcasting,9.0,28.0,10.0,45.0,Broadcasting,hand,2022-11-10,300.0,2022-11-19,hand,30.0,10.0,plowed_in_soil,0.1363636363636364,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,250
Jamui,Jamui,8.0,8.0,2022-07-24,4.0,Manual_PuddledRandom,2022-06-28,2022-07-31,20.0,10.0,Boring,Electric,1000.0,2.0,50.0,10.0,RootApplication,1.0,20.0,20.0,Broadcasting,12.0,12.0,20.0,56.6,SoilApplied,hand,2022-11-19,400.0,2022-12-26,machine,29.0,10.0,plowed_in_soil,0.1818181818181818,False,False,True,False,True,False,True,False,False,False,True,True,placeholder,False,placeholder,placeholder,placeholder,False,False,False,False,True,placeholder,placeholder,placeholder,placeholder,326
Jamui,Jamui,10.0,10.0,2022-07-28,4.0,Manual_PuddledRandom,2022-07-01,2022-07-31,4.0,5.0,Boring,Electric,1000.0,2.0,5.0,5.0,Broadcasting,3.0,5.0,20.0,Broadcasting,2.0,30.0,1.0,60.0,Broadcasting,hand,2022-11-25,85.0,2023-02-04,hand,28.0,10.0,plowed_in_soil,0.4545454545454545,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,placeholder,placeholder,placeholder,placeholder,placeholder,False,False,False,True,800
Nalanda,Rajgir,32.0,32.0,2022-06-16,6.0,LineSowingAfterTillage,2022-07-01,2022-07-21,1500.0,5.0,Boring,Electric,250.0,4.0,80.0,2200.0,placeholder,2.0,10.0,20.0,Broadcasting,20.0,25.0,30.0,50.0,Broadcasting,hand,2022-11-24,250.0,2022-12-10,machine,25.0,10.0,plowed_in_soil,0.3125,True,False,True,True,None.24242424-01.0,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,None Ganaura,False,False,False,False,True,False,False,False,True,400
Jamui,Khaira,20.0,20.0,2022-07-30,3.0,Manual_PuddledRandom,2022-06-28,2022-08-02,4.0,2.0,Canal,placeholder,100.0,10.0,5.0,1.0,Broadcasting,1.0,5.0,12.0,Broadcasting,8.0,22.0,7.0,70.0,placeholder,hand,2022-11-16,120.0,2022-12-31,machine,28.0,10.0,plowed_in_soil,0.2272727272727273,False,False,True,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,True,placeholder,placeholder,placeholder,placeholder,440
Gaya,Wazirganj,29.0,12.0,2022-06-26,4.0,Manual_PuddledRandom,2022-06-21,2022-07-23,2.0,4.0,Boring,Electric,95.0,5.0,3.0,35.0,SoilApplied,2.0,3.0,3.0,Broadcasting,2.0,30.0,6.0,85.0,Broadcasting,hand,2022-11-02,300.0,2022-12-15,machine,22.0,10.0,plowed_in_soil,0.1111111111111111,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,245
Vaishali,Garoul,12.0,5.0,2022-07-08,6.0,Manual_PuddledLine,2022-06-18,2022-07-12,2.0,2.0,Boring,Diesel,240.0,2.0,3.0,10.0,SoilApplied,2.0,6.0,,SoilApplied,6.0,32.0,2.0,,Broadcasting,hand,2022-10-20,600.0,2022-11-02,hand,20.0,10.0,plowed_in_soil,0.1363636363636364,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,255
Gaya,Gurua,20.0,20.0,2022-06-30,7.0,Manual_PuddledRandom,2022-06-30,2022-07-25,4.0,3.0,Canal,placeholder,120.0,10.0,1.0,1.0,SoilApplied,2.0,12.0,6.0,SoilApplied,6.0,42.0,803.0,8.0,Broadcasting,hand,2022-11-12,240.0,2022-12-03,hand,28.0,10.0,plowed_in_soil,0.2222222222222222,True,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,510
Gaya,Wazirganj,20.0,20.0,2022-07-05,5.0,Manual_PuddledRandom,2022-06-25,2022-07-26,4.0,6.0,Boring,Electric,100.0,2.0,50.0,5.0,SoilApplied,2.0,10.0,10.0,Broadcasting,15.0,25.0,12.0,60.0,Broadcasting,hand,2022-11-12,500.0,2022-11-30,hand,25.0,10.0,plowed_in_soil,0.2962962962962963,True,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,640
Nalanda,Rajgir,50.0,50.0,2022-07-23,5.0,Manual_PuddledRandom,2022-07-08,2022-07-28,2.0,5.0,Rainfed,placeholder,150.0,4.0,1.0,2.0,SoilApplied,2.0,15.0,5.0,Broadcasting,15.0,45.0,30.0,62.0,Broadcasting,hand,2022-11-24,900.0,2022-12-09,machine,24.0,10.0,plowed_in_soil,0.3125,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,688
Nalanda,Rajgir,21.0,20.0,2022-07-20,5.0,Manual_PuddledRandom,2022-07-02,2022-07-21,2.0,5.0,Boring,Electric,125.0,5.0,1.0,2.0,SoilApplied,2.0,10.0,10.0,Broadcasting,20.0,40.0,11.0,972675.0,Broadcasting,hand,2022-11-24,3.0,2022-12-24,machine,25.0,10.0,plowed_in_soil,0.3125,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,600
Gaya,Gurua,20.0,20.0,2022-06-30,6.0,Manual_PuddledRandom,2022-06-30,2022-07-25,4.0,8.0,Rainfed,placeholder,240.0,150.0,3.0,4.0,Broadcasting,2.0,8.0,4.0,Broadcasting,15.0,45.0,,,SoilApplied,hand,2022-12-02,400.0,2022-12-21,hand,25.0,10.0,plowed_in_soil,0.2962962962962963,True,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,680
Jamui,Khaira,30.0,25.0,2022-07-20,3.0,Manual_PuddledLine,2022-07-03,2022-07-25,1.0,3.0,Canal,placeholder,300.0,5.0,35.0,3.0,SoilApplied,3.0,12.0,600.0,Broadcasting,12.0,22.0,8.0,55.0,Broadcasting,hand,2022-11-10,120.0,2022-12-16,machine,28.0,10.0,plowed_in_soil,0.3636363636363636,False,False,True,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,640
Nalanda,Rajgir,30.0,30.0,2022-07-16,5.0,LineSowingAfterTillage,2022-07-01,2022-07-18,10.0,5.0,Boring,Electric,150.0,4.0,1.0,30.0,SoilApplied,2.0,20.0,1.0,Broadcasting,15.0,45.0,18.0,76.0,Broadcasting,hand,2022-11-26,900.0,2022-12-12,machine,25.0,10.0,plowed_in_soil,0.3125,False,False,True,True,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,True,False,False,False,False,False,False,False,False,True,False,False,False,True,720
