District,Block,CultLand,CropCultLand,CropTillageDate,CropTillageDepth,CropEstMethod,RcNursEstDate,SeedingSowingTransplanting,SeedlingsPerPit,TransplantingIrrigationHours,TransplantingIrrigationSource,TransplantingIrrigationPowerSource,TransIrriCost,StandingWater,Ganaura,CropOrgFYM,PCropSolidOrgFertAppMethod,NoFertilizerAppln,BasalDAP,BasalUrea,MineralFertAppMethod,1tdUrea,1appDaysUrea,2tdUrea,2appDaysUrea,MineralFertAppMethod.1,Harv_method,Harv_date,Harv_hand_rent,Threshing_date,Threshing_method,Residue_length,Residue_perc,Stubble_use,Acre,LandPreparationMethodFourWheelTracRotavator,LandPreparationMethodOther,LandPreparationMethodTractorPlough,LandPreparationMethodWetTillagePuddling,NursDetFactorIrrigWaterAvailability,NursDetFactorLabourAvailability,NursDetFactorPreMonsoonShowers,NursDetFactorSeedAvailability,TransDetFactorIrrigWaterAvailability,TransDetFactorLaborAvailability,TransDetFactorRainArrival,TransDetFactorSeedlingAge,OrgFertilizersGanaura,OrgFertilizersGhanajeevamrit,OrgFertilizersPoultryManure,OrgFertilizersPranamrit,OrgFertilizersVermiCompost,CropbasalFertsNPK,CropbasalFertsNPKS,CropbasalFertsOther,CropbasalFertsSSP,CropbasalFertsUrea,FirstTopDressFertNPKS,FirstTopDressFertOther,FirstTopDressFertSSP,FirstTopDressFertUrea
Jamui,Khaira,38.0,38.0,2022-07-20,3.0,Manual_PuddledRandom,2022-07-06,2022-07-29,4.0,2.0,Canal,,100.0,4.0,1.0,3.0,SoilApplied,3.0,5.0,6.0,Broadcasting,7.0,23.0,10.0,60.0,Broadcasting,hand,2022-11-10,130.0,2022-12-12,machine,25.0,10.0,plowed_in_soil,0.2272727272727273,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,20.0,14.0,2022-07-01,5.0,Manual_PuddledRandom,2022-06-20,2022-07-20,2.0,2.0,Canal,Diesel,300.0,2.0,,5.0,SoilApplied,1.0,20.0,15.0,SoilApplied,10.0,5.0,4.0,75.0,SoilApplied,hand,2022-10-15,250.0,2022-10-20,hand,30.0,10.0,plowed_in_soil,0.1363636363636364,True,False,True,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,,,,
Vaishali,Mahua,20.0,9.0,2022-06-26,4.0,Manual_PuddledRandom,2022-06-03,2022-07-01,1.0,130.0,Boring,Electric,300.0,1.0,1.0,3.0,SoilApplied,3.0,12.0,,Broadcasting,9.0,25.0,6.0,60.0,Broadcasting,hand,2022-11-02,600.0,2022-11-12,hand,30.0,10.0,plowed_in_soil,0.1363636363636364,True,False,True,False,True,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Jamui,Khaira,20.0,15.0,2022-07-25,5.0,Manual_PuddledRandom,2022-07-08,2022-07-29,5.0,3.0,Canal,,250.0,8.0,500.0,1.0,SoilApplied,4.0,7.0,7.0,Broadcasting,7.0,25.0,5.0,55.0,Broadcasting,hand,2022-11-05,150.0,2022-12-01,machine,28.0,10.0,plowed_in_soil,0.2272727272727273,False,False,True,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Jamui,Jamui,20.0,15.0,2022-06-30,4.0,Manual_PuddledRandom,2022-07-15,2022-08-12,4.0,4.0,Boring,Electric,400.0,1.0,5.0,500.0,Broadcasting,2.0,18.0,18.0,Broadcasting,8.0,8.0,20.0,50.0621,Broadcasting,hand,2022-11-17,200.0,2023-02-21,machine,27.0,10.0,plowed_in_soil,0.2272727272727273,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Vaishali,Mahua,16.0,9.0,2022-06-25,4.0,Manual_PuddledRandom,2022-06-03,2022-07-06,2.0,2.0,Boring,Diesel,400.0,2.0,2.0,3.0,SoilApplied,3.0,12.0,2.0,Broadcasting,12.0,30.0,10.0,65.0,Broadcasting,hand,2022-11-04,800.0,2022-11-19,machine,30.0,10.0,plowed_in_soil,0.1818181818181818,True,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,5.0,5.0,2022-06-21,4.0,Manual_PuddledRandom,2022-06-23,2022-07-18,1.0,2.0,Boring,Electric,600.0,1.0,,1.0,SoilApplied,2.0,6.0,6.0,Broadcasting,6.0,20.0,6.0,64.0,Broadcasting,hand,2022-11-05,400.0,2022-11-15,hand,27.0,10.0,plowed_in_soil,0.1363636363636364,True,False,True,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
Gaya,Gurua,30.0,30.0,2022-07-20,8.0,Manual_PuddledRandom,2022-06-29,2022-08-08,3.0,10.0,Boring,Electric,60.0,3.0,1.0,1.0,SoilApplied,3.0,7.0,5.0,Broadcasting,10.0,45.0,5.0,45.0,Broadcasting,hand,2022-11-24,120.0,2022-12-30,machine,30.0,10.0,plowed_in_soil,0.1851851851851852,True,False,True,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Gaya,Gurua,30.0,30.0,2022-07-19,7.0,Manual_PuddledRandom,2022-06-28,2022-07-27,2.0,2.0,Boring,Electric,80.0,2.0,1.0,80.0,SoilApplied,2.0,6.0,4.0,Broadcasting,4.0,45.0,4.0,,Broadcasting,hand,2022-11-27,120.0,2022-12-28,machine,25.0,10.0,plowed_in_soil,0.1481481481481481,True,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Gaya,Gurua,40.0,40.0,2022-07-24,5.0,Manual_PuddledRandom,2022-06-23,2022-07-25,2.0,6.0,Boring,Electric,150.0,3.0,1.0,40.0,SoilApplied,3.0,10.0,2.0,Broadcasting,10.0,30.0,5.0,62.0,Broadcasting,hand,2022-11-23,120.0,2022-12-24,hand,30.0,10.0,plowed_in_soil,0.3703703703703703,True,False,False,False,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Jamui,Khaira,25.0,20.0,2022-07-17,3.0,Manual_PuddledRandom,2022-06-28,2022-07-20,3.0,2.0,Boring,Electric,200.0,12.0,500.0,2.0,SoilApplied,1.0,10.0,15.0,Broadcasting,9.0,8.0,5.0,38.0,,hand,2022-11-25,100.0,2022-12-21,machine,25.0,10.0,plowed_in_soil,0.3181818181818182,False,False,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,,,,
Jamui,Jamui,30.0,25.0,2022-06-28,4.0,Manual_PuddledRandom,2022-07-28,2022-08-18,3.0,4.0,Boring,Electric,400.0,1.0,4.0,250.0,Broadcasting,2.0,15.0,15.0,Broadcasting,10.0,10.0,30.0,,Broadcasting,hand,2022-11-21,300.0,2023-02-11,machine,26.0,10.0,plowed_in_soil,0.2727272727272727,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Jamui,Jamui,8.0,8.0,2022-07-20,4.0,Manual_PuddledRandom,2022-06-27,2022-07-24,8.0,4.0,Boring,Electric,400.0,2.0,38.0,4.0,Broadcasting,1.0,8.0,8.0,Broadcasting,8.0,8.0,7.0,8.0,,hand,2022-11-26,400.0,2023-01-12,machine,25.0,10.0,plowed_in_soil,0.1818181818181818,False,False,True,False,True,False,True,False,False,False,True,True,,False,False,False,,False,False,False,False,True,,,,
Gaya,Wazirganj,10.0,10.0,2022-07-20,4.0,Manual_PuddledRandom,2022-06-29,2022-07-21,3.0,3.0,Boring,Electric,40.0,2.0,3.0,1.0,SoilApplied,2.0,4.0,4.0,Broadcasting,8.0,25.0,16.0,50.0,Broadcasting,hand,2022-11-05,100.0,2022-11-13,machine,30.0,10.0,plowed_in_soil,0.1481481481481481,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Nalanda,Noorsarai,30.0,30.0,2022-07-25,4.0,Manual_PuddledRandom,2022-06-25,2022-07-26,3.0,6.0,Boring,Electric,250.0,2.0,22.0,12.0,,2.0,10.0,20.0,Broadcasting,20.0,28.0,10.0,65.0,Broadcasting,hand,2022-11-18,90.0,2022-12-05,machine,24.0,10.0,plowed_in_soil,0.3125,False,False,True,False,True,False,False,True,True,True,True,True,,False,,False,False,False,False,False,False,True,False,False,False,True
Jamui,Khaira,25.0,20.0,2022-07-22,4.0,Manual_PuddledLine,2022-07-01,2022-07-28,1.0,3.0,Boring,Electric,250.0,3.0,30.0,3.0,SoilApplied,3.0,10.0,12.0,Broadcasting,10.0,25.0,12.0,65.0,Broadcasting,hand,2022-12-01,1200.0,2022-12-20,hand,22.0,10.0,plowed_in_soil,0.6363636363636364,False,False,True,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Nalanda,Rajgir,30.0,30.0,2022-06-16,6.0,Manual_PuddledRandom,2022-07-16,2022-08-14,2.0,8.0,Boring,Electric,90.0,2.0,400.0,4.0,Broadcasting,2.0,5.0,4.0,Broadcasting,5.0,23.0,1.0,45.0,Broadcasting,hand,2022-11-05,275.0,2022-11-10,hand,22.0,10.0,plowed_in_soil,0.15625,False,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Jamui,Jamui,14.0,14.0,2022-07-28,4.0,Manual_PuddledRandom,2022-06-27,2022-08-04,8.0,4.0,Boring,Electric,400.0,3.0,1.0,1.0,Broadcasting,1.0,8.0,8.0,Broadcasting,8.0,8.0,7.0,61.0,,hand,2022-11-20,500.0,2023-01-17,machine,29.0,10.0,plowed_in_soil,0.2272727272727273,False,False,True,False,True,False,True,False,False,False,True,True,,False,False,False,,False,False,False,False,True,,,False,
Vaishali,Mahua,10.0,6.0,2022-06-29,4.0,Manual_PuddledRandom,2022-06-15,2022-07-15,2.0,1.0,Boring,Diesel,200.0,2.0,1.0,5.0,SoilApplied,2.0,10.0,,SoilApplied,6.0,35.0,2.0,75.0,SoilApplied,hand,2022-10-05,150.0,2022-10-05,hand,30.0,10.0,plowed_in_soil,0.0909090909090909,True,False,True,True,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,10.0,6.0,2022-06-28,5.0,Manual_PuddledRandom,2022-06-30,2022-07-25,5.0,2.0,Canal,Diesel,300.0,5.0,,5.0,SoilApplied,2.0,10.0,,SoilApplied,8.0,35.0,9.0,,Broadcasting,hand,2022-10-10,300.0,2022-10-20,hand,28.0,10.0,plowed_in_soil,0.1363636363636364,True,False,True,True,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Jamui,Jamui,25.0,20.0,2022-07-06,4.0,Manual_PuddledRandom,2022-07-06,2022-08-23,4.0,5.0,Boring,Electric,500.0,1.0,4.0,400.18,Broadcasting,2.0,20.0,20.0,Broadcasting,15.0,15.0,10.0,23.0,Broadcasting,hand,2022-11-08,300.0,2023-02-05,machine,27.0,10.0,plowed_in_soil,0.2727272727272727,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Jamui,Khaira,15.0,15.0,2022-07-24,3.0,Manual_PuddledRandom,2022-06-27,2022-08-02,3.0,2.0,Boring,Electric,100.0,10.0,50.0,1.0,Broadcasting,1.0,5.0,8.0,Broadcasting,8.0,40.0,,,,hand,2022-11-14,100.0,2022-12-29,machine,28.0,10.0,plowed_in_soil,0.1818181818181818,False,False,True,False,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,True,,,,
Nalanda,Rajgir,48.0,26.0,2022-06-10,2.0,Broadcasting,2022-06-20,2022-07-23,1.0,10.0,Boring,Electric,100.0,3.0,80.0,20.0,SoilApplied,3.0,10.0,10.0,Broadcasting,10.0,30.0,10.0,64.0,Broadcasting,hand,2022-12-07,100.0,2023-01-21,machine,26.0,10.0,plowed_in_soil,0.3125,True,False,True,False,,,True,,True,,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True
Jamui,Khaira,38.0,30.0,2022-07-23,4.0,Manual_PuddledLine,2022-07-02,2022-07-26,1.0,5.0,Boring,Electric,500.0,3.0,523.0,3.0,SoilApplied,3.0,20.0,,Broadcasting,20.0,23.0,20.0,63.0,Broadcasting,hand,2022-12-01,1200.0,2022-12-16,hand,22.0,10.0,plowed_in_soil,0.9090909090909092,False,False,True,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Jamui,Khaira,35.0,35.0,2022-07-24,3.0,Manual_PuddledRandom,2022-07-01,2022-07-28,3.0,2.0,Canal,Electric,200.0,4.0,50.0,1.0,SoilApplied,3.0,6.0,3.04575,Broadcasting,6.0,24.0,6.0,60.0,Broadcasting,hand,2022-11-09,150.0,2022-12-15,machine,26.0,10.0,plowed_in_soil,0.1818181818181818,False,False,True,False,False,True,False,True,False,True,True,True,,False,,False,,False,False,False,False,False,False,False,False,True
Jamui,Khaira,18.0,18.0,2022-07-25,3.0,Manual_PuddledRandom,2022-07-06,2022-07-28,4.0,2.0,Canal,,200.0,4.0,2.0,500.0,SoilApplied,3.0,9.0,5.0,Broadcasting,6.0,24.0,6.0,65.0,Broadcasting,hand,2022-11-05,130.0,2022-12-10,machine,26.0,10.0,plowed_in_soil,0.2727272727272727,False,False,True,False,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Nalanda,Noorsarai,10.0,10.0,2022-07-09,4.0,Manual_PuddledRandom,2022-06-21,2022-07-13,1.0,2.0,Boring,Electric,100.0,2.0,100.0,40.0,Broadcasting,2.0,2.0,5.0,Broadcasting,12.0,24.0,5.0,51.0,Broadcasting,hand,2022-11-03,250.0,2022-12-19,machine,26.0,10.0,plowed_in_soil,0.15625,True,False,True,False,True,False,False,True,True,False,False,True,True,False,,,,False,False,False,False,True,False,False,False,True
Nalanda,Rajgir,50.0,40.0,2022-07-14,6.0,Manual_PuddledRandom,2022-06-27,2022-07-15,2.0,9.0,Boring,Electric,340.0,4.0,5.0,5.0,SoilApplied,2.0,13.0,3.0111111111216364,SoilApplied,26.0,26.0,,63.0,Broadcasting,hand,2022-12-07,600.0,2023-01-28,machine,24.0,10.0,plowed_in_soil,0.40625,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Chehrakala,10.0,10.0,2022-07-20,5.0,Manual_PuddledRandom,2022-07-08,2022-08-03,1.0,2.0,Boring,Diesel,400.0,2.0,,1.0,SoilApplied,2.0,4.0,4.0,Broadcasting,4.0,5.0,8.0,33.0,Broadcasting,hand,2022-10-16,100.0,2022-10-26,hand,25.0,10.0,plowed_in_soil,0.0909090909090909,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
Nalanda,Noorsarai,12.0,10.0,2022-07-18,5.0,Manual_PuddledRandom,2022-06-28,2022-07-20,3.0,2.0,Boring,Electric,80.0,1.0,1.0,1.0,Broadcasting,2.0,3.0,8.0,Broadcasting,4.0,19.0,9.0,10.0,Broadcasting,hand,2022-11-03,80.0,2022-11-16,hand,25.0,10.0,plowed_in_soil,0.125,False,False,False,True,True,False,False,True,True,True,True,True,,False,False,,False,False,False,False,False,True,False,False,False,True
Nalanda,Noorsarai,20.0,20.0,2022-06-22,4.0,Manual_PuddledRandom,2022-06-22,2022-07-20,2.0,4.0,Boring,Electric,120.0,6.0,3.0,8.0,SoilApplied,2.0,2.0,2.0,Broadcasting,2.0,24.0,13.0,46.0,Broadcasting,hand,2022-11-16,90.0,2023-01-18,machine,24.0,10.0,plowed_in_soil,0.3125,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Nalanda,Rajgir,50.0,50.0,2022-07-10,6.0,Manual_PuddledRandom,2022-06-18,2022-07-12,1.0,3.0,Boring,Electric,150.0,3.0,140.0,15.0,SoilApplied,2.0,9.0,5.0,Broadcasting,11.0,26.0,10.0,50.0,Broadcasting,hand,2022-12-13,420.0,2023-03-10,machine,25.0,10.0,plowed_in_soil,0.1875,True,False,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Nalanda,Rajgir,35.0,30.0,2022-07-15,6.0,Manual_PuddledRandom,2022-06-24,2022-07-17,1.0,4.0,Boring,Electric,150.0,3.0,10.0,10.0,SoilApplied,2.0,9.0,,Broadcasting,10.0,22.0,8.0,51.1226061361721,Broadcasting,hand,2022-11-25,400.0,2023-02-23,machine,25.0,10.0,plowed_in_soil,0.1875,True,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Jamui,Khaira,55.0,50.0,2022-07-17,4.0,Manual_PuddledRandom,2022-07-02,2022-07-24,5.0,2.0,Canal,,250.0,5.0,2.0,1.0,SoilApplied,3.0,6.0,,Broadcasting,12.0,25.0,9.0,65.0,Broadcasting,hand,2022-11-12,120.0,2022-11-29,machine,24.0,10.0,plowed_in_soil,0.2727272727272727,False,False,True,False,True,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Garoul,7.0,4.0,2022-07-10,6.0,Manual_PuddledRandom,2022-06-21,2022-07-12,1.0,2.0,Boring,Electric,200.0,2.0,,10.0,SoilApplied,2.0,8.0,5.0,SoilApplied,8.0,35.0,,60.0,Broadcasting,hand,2022-10-20,800.0,2022-11-03,hand,28.0,10.0,plowed_in_soil,0.1818181818181818,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
Jamui,Jamui,7.0,7.0,2022-07-05,4.0,Manual_PuddledRandom,2022-07-15,2022-08-02,3.0,10.0,Boring,Electric,500.0,1.0,4.0,350.0,Broadcasting,2.0,15.0,12.0,Broadcasting,7.0,7.0,16.045454501,,Broadcasting,hand,2022-11-24,500.0,2022-12-28,machine,25.0,10.0,plowed_in_soil,0.3181818181818182,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Jamui,Jamui,20.0,20.0,2022-07-26,4.0,Manual_PuddledRandom,2022-06-20,2022-07-31,4.0,2.0,Boring,Electric,500.0,3.0,3.0,6.0,Broadcasting,3.0,2.0,5.0,Broadcasting,2.0,30.0,2.0,60.0,Broadcasting,hand,2022-11-20,85.0,2023-02-02,hand,30.0,10.0,plowed_in_soil,0.2272727272727273,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,,,,,,False,False,False,True
Jamui,Jamui,30.0,30.0,2022-07-23,4.0,Manual_PuddledRandom,2022-06-17,2022-07-27,4.0,3.0,Boring,Electric,600.0,2.0,3.0,2.0,Broadcasting,2.0,6.0,6.0,Broadcasting,2.0,1.0,10.0,65.0,Broadcasting,hand,2022-11-25,90.0,2023-01-28,hand,27.0,10.0,plowed_in_soil,0.2727272727272727,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,,,,,,False,False,False,True
Vaishali,Garoul,20.0,20.0,2022-07-15,6.0,Manual_PuddledRandom,2022-06-11,2022-07-19,2.0,10.0,Boring,Electric,1000.0,4.0,10.0,1000.0,SoilApplied,3.0,60.0,20.0,SoilApplied,40.0,20.0,40.0,30.0,Broadcasting,hand,2022-10-12,2500.0,2022-10-20,hand,30.0,10.0,plowed_in_soil,0.9090909090909092,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
Nalanda,Rajgir,30.0,30.0,2022-07-17,2.0,Broadcasting,,2022-07-31,1.0,5.0,Boring,Electric,200.0,4.0,3.0,20.0,SoilApplied,3.0,8.0,8.0,Broadcasting,8.0,29.0,8.0,52.0,Broadcasting,hand,2022-12-09,100.0,2023-01-09,hand,29.0,10.0,plowed_in_soil,0.25,True,False,True,False,True,True,,,True,True,,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True
Gaya,Gurua,30.0,20.0,2022-07-16,8.0,Manual_PuddledRandom,2022-06-26,2022-07-28,4.0,7.0,Boring,Electric,140.0,2.0,1.0,1.0,SoilApplied,3.0,10.0,15.0,SoilApplied,7.0,22.0,5.0,45.0,Broadcasting,hand,2022-11-12,120.0,2022-12-25,machine,30.0,10.0,plowed_in_soil,0.1851851851851852,True,False,True,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Nalanda,Rajgir,80.0,80.0,2022-06-27,4.0,Broadcasting,2022-06-22,2022-07-18,1.0,5.0,Boring,Electric,200.0,4.0,12.0,14.0,,2.0,16.0,8.0,Broadcasting,16.0,35.0,14.0,61.0,Broadcasting,machine,2022-11-30,450.0,2022-12-01,hand,26.0,40.0,plowed_in_soil,0.25,False,False,True,False,True,True,False,True,True,,False,,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Nalanda,Rajgir,100.0,80.0,2022-07-12,5.0,Manual_PuddledRandom,2022-06-29,2022-07-14,2.0,8.0,Boring,Electric,240.0,5.0,2.0,1.0,SoilApplied,2.0,30.0,22.0,Broadcasting,15.0,45.0,23.09454586234,,Broadcasting,hand,2022-11-11,15.0,2022-12-02,machine,25.0,10.0,plowed_in_soil,0.46875,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Jamui,Khaira,25.0,25.0,2022-07-26,3.0,Manual_PuddledRandom,2022-06-30,2022-08-03,3.0,2.0,Boring,Electric,250.0,11.0,2.0,2.0,,1.0,9.0,15.0,Broadcasting,5.0,9.0,9.0,90.0,,hand,2022-11-23,100.0,2022-12-27,hand,28.0,10.0,plowed_in_soil,0.2727272727272727,False,False,True,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,True,,,,
Gaya,Wazirganj,30.0,30.0,2022-07-20,4.0,Manual_PuddledRandom,2022-06-30,2022-07-21,3.0,4.0,Boring,Electric,50.0,4.0,1.0,3.0,SoilApplied,2.0,5.0,5.0,Broadcasting,10.0,25.0,5.0,40.0,Broadcasting,hand,2022-11-05,100.0,2022-11-26,machine,30.0,10.0,plowed_in_soil,0.3703703703703703,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
Nalanda,Rajgir,36.0,28.0,2022-05-08,2.0,Broadcasting,,2022-07-20,1.0,3.0,Boring,Diesel,6.0,4.0,,12.0,Broadcasting,3.0,6.0,6.0,Broadcasting,6.0,29.0,6.0,56.0,Broadcasting,machine,2022-12-10,,2022-12-10,machine,26.0,40.0,plowed_in_soil,0.1875,True,False,True,False,True,True,False,True,True,True,True,,False,False,False,False,False,False,False,False,True,True,False,False,False,True
Gaya,Gurua,10.0,10.0,2022-07-15,5.0,Manual_PuddledRandom,2022-06-18,2022-07-19,2.0,5.0,Boring,Electric,150.0,3.0,1.0,1.0,SoilApplied,2.0,10.0,,Broadcasting,10.0,36.0,5.0,56.0,Broadcasting,hand,2022-11-19,120.0,2022-12-21,hand,26.0,10.0,plowed_in_soil,0.3703703703703703,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Chehrakala,15.0,10.0,2022-07-22,4.0,Manual_PuddledRandom,2022-07-10,2022-08-04,2.0,4.0,Boring,Electric,400.0,2.0,4.0,4.0,SoilApplied,2.0,8.0,3.0,Broadcasting,10.0,30.0,5.0,60.0,Broadcasting,hand,2022-11-12,600.0,2022-11-22,machine,25.0,10.0,plowed_in_soil,0.2272727272727273,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Gaya,Gurua,15.0,15.0,2022-07-23,6.0,Manual_PuddledRandom,2022-06-30,2022-07-25,3.0,3.0,Canal,,240.0,8.0,2.0,1.0,SoilApplied,2.0,10.0,1.0,SoilApplied,8.0,30.0,5.0,65.0,Broadcasting,hand,2022-11-15,240.0,2022-12-05,hand,28.0,10.0,plowed_in_soil,0.1851851851851852,True,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Nalanda,Noorsarai,40.0,40.0,2022-07-05,4.0,Manual_PuddledRandom,2022-06-18,2022-07-08,2.0,7.0,Boring,Electric,400.0,2.0,80.0,80.0,,2.0,20.0,20.0,Broadcasting,50.0,22.0,25.0,55.0,Broadcasting,hand,2022-11-02,1000.0,2022-12-22,machine,24.0,10.0,plowed_in_soil,0.625,True,False,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Nalanda,Rajgir,40.0,40.0,2022-07-20,6.0,Manual_PuddledRandom,2022-06-28,2022-07-27,1.0,4.0,Boring,Electric,150.0,2.0,100.0,15.0,SoilApplied,2.0,9.0,11.45,Broadcasting,10.0,26.0,,,Broadcasting,hand,2022-12-14,420.0,2023-03-09,machine,25.0,10.0,plowed_in_soil,0.1875,True,False,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Nalanda,Rajgir,50.0,50.0,2022-07-13,2.0,Broadcasting,,2022-07-15,1.0,4.0,Boring,Electric,105.0,3.0,,19.0,Broadcasting,3.0,8.0,8.0,Broadcasting,8.0,28.0,8.0,56.0,Broadcasting,hand,2022-12-17,100.0,2023-01-07,machine,26.0,10.0,plowed_in_soil,0.25,True,False,True,False,,,,True,,True,,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True
Nalanda,Noorsarai,15.0,15.0,2022-07-07,4.0,Manual_PuddledRandom,2022-06-22,2022-07-11,1.0,2.0,Boring,Electric,80.0,4.0,9.0,20.0,Broadcasting,1.0,5.0,10.0,Broadcasting,12.0,20.0,10.0,5.0,Broadcasting,hand,2022-10-27,200.0,2023-01-19,machine,27.0,10.0,plowed_in_soil,0.125,True,False,True,False,True,False,False,True,True,False,False,True,False,False,,False,,False,False,False,False,True,,,,
Jamui,Jamui,15.0,15.0,2022-06-26,4.0,Manual_PuddledRandom,2022-07-01,2022-07-26,4.0,400.0,Boring,Electric,400.0,1.0,4.0,1.0,Broadcasting,2.0,15.0,15.0,Broadcasting,3.0,3.0,13.0,66.0,Broadcasting,hand,2022-11-17,300.0,2023-01-10,machine,26.0,10.0,plowed_in_soil,0.2272727272727273,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
